%comment
130,0.99997%comment
131,0.99986
132,0.99993
%comment
133,0.99986
134,0.99989
135,0.99992%comment
136,0.99996
137,0.99995
138,0.99994
139,0.99993
140,0.99991
141,0.99993
142,0.99991
143,0.99989%comment
144,0.99987
146,0.99979
147,0.99987
149,0.99984
150,0.99978
151,0.99997
152,0.99981
153,0.99979
154,0.99990
155,0.99981
156,0.99981
157,0.99985
158,0.99970
