SampleNumber	SampleID	BottleLabel	SampleType	ReadingNumber	DateTime	BathTemperature	UncorrectedRatio	UncorrectedRatioStandDev	Correction	AdjustedRatio	CalculatedSalinity	CalculatedSalinityStandDev	Comments
2	ab1510_018_019#2	018 2	1		9-Oct-2015 22:34:56	24C	0.996650	0.000004	0.000395	0.997045	34.883710	0.0001	
2	ab1510_018_019#2		1	1	9-Oct-2015 22:34:58	24C	0.996638	0.000004	0.000395	0.997033	34.883230	0.0001	
2	ab1510_018_019#2		1	2	9-Oct-2015 22:35:40	24C	0.996626	0.000003	0.000395	0.997021	34.882770	0.0001	
2	ab1510_018_019#2		1	3	9-Oct-2015 22:36:18	24C	0.996686	0.000004	0.000395	0.997081	34.885140	0.0002	
3	ab1510_018_019#3	018 3	1		9-Oct-2015 22:37:18	24C	0.996727	0.000002	0.000395	0.997122	34.886750	0.0001	
3	ab1510_018_019#3		1	1	9-Oct-2015 22:37:20	24C	0.996744	0.000002	0.000395	0.997139	34.887390	0.0001	
3	ab1510_018_019#3		1	2	9-Oct-2015 22:37:58	24C	0.996752	0.000003	0.000395	0.997147	34.887730	0.0001	
3	ab1510_018_019#3		1	3	9-Oct-2015 22:38:36	24C	0.996685	0.000000	0.000395	0.997080	34.885100	0.0000	
4	ab1510_018_019#4	018 3	1		9-Oct-2015 22:43:03	24C	0.996587	0.000002	0.000395	0.996982	34.881230	0.0001	
4	ab1510_018_019#4		1	1	9-Oct-2015 22:43:13	24C	0.996665	0.000000	0.000395	0.997060	34.884310	0.0000	
4	ab1510_018_019#4		1	2	9-Oct-2015 22:43:50	24C	0.996778	0.000003	0.000395	0.997173	34.888760	0.0001	
4	ab1510_018_019#4		1	3	9-Oct-2015 22:44:35	24C	0.996317	0.000004	0.000395	0.996711	34.870610	0.0002	
5	ab1510_018_019#5	018 4	1		9-Oct-2015 22:46:24	24C	0.997023	0.000003	0.000395	0.997418	34.898390	0.0001	
5	ab1510_018_019#5		1	1	9-Oct-2015 22:46:34	24C	0.997037	0.000003	0.000395	0.997432	34.898940	0.0001	
5	ab1510_018_019#5		1	2	9-Oct-2015 22:47:15	24C	0.996972	0.000003	0.000395	0.997367	34.896410	0.0001	
5	ab1510_018_019#5		1	3	9-Oct-2015 22:48:08	24C	0.997059	0.000003	0.000395	0.997454	34.899810	0.0001	
6	ab1510_018_019#6	018 5	1		9-Oct-2015 22:49:28	24C	0.997301	0.000003	0.000395	0.997696	34.909310	0.0001	
6	ab1510_018_019#6		1	1	9-Oct-2015 22:49:29	24C	0.997311	0.000003	0.000395	0.997706	34.909710	0.0001	
6	ab1510_018_019#6		1	2	9-Oct-2015 22:50:08	24C	0.997300	0.000004	0.000395	0.997695	34.909280	0.0001	
6	ab1510_018_019#6		1	3	9-Oct-2015 22:50:52	24C	0.997292	0.000003	0.000395	0.997687	34.908950	0.0001	
7	ab1510_018_019#7	018 6	1		9-Oct-2015 22:52:28	24C	0.997797	0.000003	0.000395	0.998192	34.928860	0.0001	
7	ab1510_018_019#7		1	1	9-Oct-2015 22:52:30	24C	0.997774	0.000002	0.000395	0.998169	34.927930	0.0001	
7	ab1510_018_019#7		1	2	9-Oct-2015 22:53:28	24C	0.997765	0.000004	0.000395	0.998159	34.927570	0.0001	
7	ab1510_018_019#7		1	3	9-Oct-2015 22:54:04	24C	0.997854	0.000002	0.000395	0.998249	34.931070	0.0001	
8	ab1510_018_019#8	018 7	1		9-Oct-2015 22:55:23	24C	0.998389	0.000002	0.000395	0.998784	34.952130	0.0001	
8	ab1510_018_019#8		1	1	9-Oct-2015 22:55:29	24C	0.998395	0.000002	0.000395	0.998789	34.952360	0.0001	
8	ab1510_018_019#8		1	2	9-Oct-2015 22:56:11	24C	0.998403	0.000003	0.000395	0.998798	34.952690	0.0001	
8	ab1510_018_019#8		1	3	9-Oct-2015 22:56:54	24C	0.998369	0.000002	0.000395	0.998763	34.951340	0.0001	
9	ab1510_018_019#9	018 8	1		9-Oct-2015 22:58:44	24C	0.998605	0.000002	0.000395	0.999000	34.960650	0.0001	
9	ab1510_018_019#9		1	1	9-Oct-2015 22:58:46	24C	0.998563	0.000003	0.000395	0.998958	34.958990	0.0001	
9	ab1510_018_019#9		1	2	9-Oct-2015 22:59:28	24C	0.998627	0.000003	0.000395	0.999022	34.961510	0.0001	
9	ab1510_018_019#9		1	3	9-Oct-2015 23:00:06	24C	0.998625	0.000002	0.000395	0.999021	34.961450	0.0001	
10	ab1510_018_019#10	018 9	1		9-Oct-2015 23:02:23	24C	0.999037	0.000003	0.000395	0.999432	34.977660	0.0001	
10	ab1510_018_019#10		1	1	9-Oct-2015 23:02:25	24C	0.999023	0.000003	0.000395	0.999418	34.977070	0.0001	
10	ab1510_018_019#10		1	2	9-Oct-2015 23:03:02	24C	0.999043	0.000003	0.000395	0.999438	34.977870	0.0001	
10	ab1510_018_019#10		1	3	9-Oct-2015 23:03:36	24C	0.999047	0.000003	0.000395	0.999442	34.978040	0.0001	
11	ab1510_018_019#11	018 10	1		9-Oct-2015 23:05:05	24C	0.999384	0.000003	0.000395	0.999779	34.991300	0.0001	
11	ab1510_018_019#11		1	1	9-Oct-2015 23:05:06	24C	0.999404	0.000003	0.000395	0.999799	34.992070	0.0001	
11	ab1510_018_019#11		1	2	9-Oct-2015 23:05:40	24C	0.999395	0.000002	0.000395	0.999790	34.991730	0.0001	
11	ab1510_018_019#11		1	3	9-Oct-2015 23:06:18	24C	0.999354	0.000002	0.000395	0.999749	34.990100	0.0001	
12	ab1510_018_019#12	018 11	1		9-Oct-2015 23:09:53	24C	1.000031	0.000002	0.000395	1.000426	35.016780	0.0001	
12	ab1510_018_019#12		1	1	9-Oct-2015 23:09:56	24C	1.000046	0.000002	0.000395	1.000441	35.017360	0.0001	
12	ab1510_018_019#12		1	2	9-Oct-2015 23:10:41	24C	1.000012	0.000002	0.000395	1.000407	35.016000	0.0001	
12	ab1510_018_019#12		1	3	9-Oct-2015 23:11:25	24C	1.000037	0.000002	0.000395	1.000432	35.016990	0.0001	
13	ab1510_018_019#13	018 12	1		9-Oct-2015 23:13:31	24C	1.000933	0.000003	0.000395	1.001328	35.052270	0.0001	
13	ab1510_018_019#13		1	1	9-Oct-2015 23:13:32	24C	1.000919	0.000002	0.000395	1.001314	35.051700	0.0001	
13	ab1510_018_019#13		1	2	9-Oct-2015 23:14:13	24C	1.000908	0.000003	0.000395	1.001303	35.051290	0.0001	
13	ab1510_018_019#13		1	3	9-Oct-2015 23:15:00	24C	1.000972	0.000003	0.000395	1.001367	35.053810	0.0001	
14	ab1510_018_019#14	018 13	1		9-Oct-2015 23:16:01	24C	1.001423	0.000003	0.000395	1.001818	35.071580	0.0001	
14	ab1510_018_019#14		1	1	9-Oct-2015 23:16:03	24C	1.001513	0.000004	0.000395	1.001908	35.075110	0.0001	
14	ab1510_018_019#14		1	2	9-Oct-2015 23:16:43	24C	1.001505	0.000003	0.000395	1.001900	35.074810	0.0001	
14	ab1510_018_019#14		1	3	9-Oct-2015 23:17:29	24C	1.001251	0.000003	0.000395	1.001646	35.064800	0.0001	
15	ab1510_018_019#15	018 13	1		9-Oct-2015 23:19:00	24C	1.001505	0.000002	0.000395	1.001901	35.074810	0.0001	
15	ab1510_018_019#15		1	1	9-Oct-2015 23:19:01	24C	1.001508	0.000003	0.000395	1.001903	35.074910	0.0001	
15	ab1510_018_019#15		1	2	9-Oct-2015 23:19:36	24C	1.001500	0.000000	0.000395	1.001895	35.074590	0.0000	
15	ab1510_018_019#15		1	3	9-Oct-2015 23:20:19	24C	1.001508	0.000002	0.000395	1.001904	35.074930	0.0001	
16	ab1510_018_019#16	018 14	1		9-Oct-2015 23:21:56	24C	1.002333	0.000003	0.000395	1.002728	35.107400	0.0001	
16	ab1510_018_019#16		1	1	9-Oct-2015 23:21:58	24C	1.002336	0.000002	0.000395	1.002731	35.107520	0.0001	
16	ab1510_018_019#16		1	2	9-Oct-2015 23:22:45	24C	1.002320	0.000004	0.000395	1.002715	35.106890	0.0002	
16	ab1510_018_019#16		1	3	9-Oct-2015 23:23:22	24C	1.002343	0.000003	0.000395	1.002738	35.107800	0.0001	
17	ab1510_018_019#17	018 15	1		9-Oct-2015 23:24:27	24C	1.005054	0.000002	0.000395	1.005449	35.214600	0.0001	
17	ab1510_018_019#17		1	1	9-Oct-2015 23:24:28	24C	1.005067	0.000003	0.000395	1.005462	35.215110	0.0001	
17	ab1510_018_019#17		1	2	9-Oct-2015 23:25:06	24C	1.005075	0.000000	0.000395	1.005470	35.215420	0.0000	
17	ab1510_018_019#17		1	3	9-Oct-2015 23:25:49	24C	1.005020	0.000004	0.000395	1.005415	35.213250	0.0001	
18	ab1510_018_019#18	018 16	1		9-Oct-2015 23:28:48	24C	1.014121	0.000002	0.000395	1.014516	35.572090	0.0001	
18	ab1510_018_019#18		1	1	9-Oct-2015 23:28:50	24C	1.014122	0.000003	0.000395	1.014517	35.572170	0.0001	
18	ab1510_018_019#18		1	2	9-Oct-2015 23:29:31	24C	1.014125	0.000000	0.000395	1.014520	35.572260	0.0000	
18	ab1510_018_019#18		1	3	9-Oct-2015 23:30:17	24C	1.014115	0.000004	0.000395	1.014510	35.571860	0.0002	
19	ab1510_018_019#19	018 17	1		9-Oct-2015 23:32:15	24C	1.023215	0.000005	0.000395	1.023610	35.931260	0.0002	
19	ab1510_018_019#19		1	1	9-Oct-2015 23:32:17	24C	1.023219	0.000002	0.000395	1.023613	35.931400	0.0001	
19	ab1510_018_019#19		1	2	9-Oct-2015 23:33:16	24C	1.023196	0.000009	0.000395	1.023592	35.930550	0.0003	
19	ab1510_018_019#19		1	3	9-Oct-2015 23:34:00	24C	1.023229	0.000003	0.000395	1.023624	35.931820	0.0001	
20	ab1510_018_019#20	018 18	1		9-Oct-2015 23:35:17	24C	1.033107	0.000003	0.000395	1.033502	36.322620	0.0001	
20	ab1510_018_019#20		1	1	9-Oct-2015 23:35:19	24C	1.033093	0.000003	0.000395	1.033488	36.322050	0.0001	
20	ab1510_018_019#20		1	2	9-Oct-2015 23:36:00	24C	1.033112	0.000003	0.000395	1.033507	36.322800	0.0001	
20	ab1510_018_019#20		1	3	9-Oct-2015 23:36:36	24C	1.033117	0.000003	0.000395	1.033512	36.323000	0.0001	
21	ab1510_018_019#21	018 19	1		9-Oct-2015 23:38:08	24C	1.038351	0.000004	0.000395	1.038746	36.530350	0.0002	
21	ab1510_018_019#21		1	1	9-Oct-2015 23:38:09	24C	1.038347	0.000003	0.000395	1.038741	36.530190	0.0001	
21	ab1510_018_019#21		1	2	9-Oct-2015 23:39:02	24C	1.038341	0.000002	0.000395	1.038736	36.529960	0.0001	
21	ab1510_018_019#21		1	3	9-Oct-2015 23:55:43	24C	1.038365	0.000006	0.000395	1.038759	36.530900	0.0002	
22	ab1510_018_019#22	018 20	1		9-Oct-2015 23:57:27	24C	1.039827	0.000004	0.000395	1.040222	36.588880	0.0001	
22	ab1510_018_019#22		1	1	9-Oct-2015 23:57:28	24C	1.039812	0.000003	0.000395	1.040207	36.588280	0.0001	
22	ab1510_018_019#22		1	2	9-Oct-2015 23:58:03	24C	1.039833	0.000004	0.000395	1.040228	36.589120	0.0002	
22	ab1510_018_019#22		1	3	9-Oct-2015 23:58:47	24C	1.039836	0.000003	0.000395	1.040231	36.589230	0.0001	
23	ab1510_018_019#23	018 21	1		10-Oct-2015 00:00:15	24C	1.041335	0.000003	0.000395	1.041730	36.648650	0.0001	
23	ab1510_018_019#23		1	1	10-Oct-2015 00:00:16	24C	1.041331	0.000002	0.000395	1.041726	36.648510	0.0001	
23	ab1510_018_019#23		1	2	10-Oct-2015 00:00:53	24C	1.041335	0.000003	0.000395	1.041730	36.648670	0.0001	
23	ab1510_018_019#23		1	3	10-Oct-2015 00:01:39	24C	1.041338	0.000003	0.000395	1.041733	36.648780	0.0001	
24	ab1510_018_019#24	018 22	1		10-Oct-2015 00:03:57	24C	1.042497	0.000003	0.000395	1.042892	36.694740	0.0001	
24	ab1510_018_019#24		1	1	10-Oct-2015 00:03:59	24C	1.042464	0.000002	0.000395	1.042859	36.693440	0.0001	
24	ab1510_018_019#24		1	2	10-Oct-2015 00:04:47	24C	1.042491	0.000002	0.000395	1.042886	36.694520	0.0001	
24	ab1510_018_019#24		1	3	10-Oct-2015 00:05:25	24C	1.042535	0.000004	0.000395	1.042930	36.696250	0.0002	
25	ab1510_018_019#25	018 23	1		10-Oct-2015 00:06:30	24C	1.041336	0.000003	0.000395	1.041731	36.648720	0.0001	
25	ab1510_018_019#25		1	1	10-Oct-2015 00:06:32	24C	1.041321	0.000003	0.000395	1.041716	36.648110	0.0001	
25	ab1510_018_019#25		1	2	10-Oct-2015 00:07:20	24C	1.041350	0.000004	0.000395	1.041744	36.649240	0.0001	
25	ab1510_018_019#25		1	3	10-Oct-2015 00:08:07	24C	1.041339	0.000002	0.000395	1.041734	36.648830	0.0001	
26	ab1510_018_019#26	018 24	1		10-Oct-2015 00:09:36	24C	1.036969	0.000003	0.000395	1.037364	36.475590	0.0001	
26	ab1510_018_019#26		1	1	10-Oct-2015 00:09:37	24C	1.036962	0.000004	0.000395	1.037357	36.475320	0.0001	
26	ab1510_018_019#26		1	2	10-Oct-2015 00:10:31	24C	1.036991	0.000004	0.000395	1.037386	36.476470	0.0002	
26	ab1510_018_019#26		1	3	10-Oct-2015 00:11:57	24C	1.036953	0.000002	0.000395	1.037348	36.474980	0.0001	
27	ab1510_018_019#27	019 1	1		10-Oct-2015 00:13:34	24C	0.996326	0.000003	0.000395	0.996721	34.870980	0.0001	
27	ab1510_018_019#27		1	1	10-Oct-2015 00:13:43	24C	0.996344	0.000004	0.000395	0.996739	34.871690	0.0002	
27	ab1510_018_019#27		1	2	10-Oct-2015 00:14:19	24C	0.996338	0.000003	0.000395	0.996733	34.871450	0.0001	
27	ab1510_018_019#27		1	3	10-Oct-2015 00:15:00	24C	0.996296	0.000003	0.000395	0.996691	34.869800	0.0001	
28	ab1510_018_019#28	019 2	1		10-Oct-2015 00:16:57	24C	0.996688	0.000001	0.000395	0.997083	34.885210	0.0001	
28	ab1510_018_019#28		1	1	10-Oct-2015 00:17:00	24C	0.996675	0.000002	0.000395	0.997070	34.884680	0.0001	
28	ab1510_018_019#28		1	2	10-Oct-2015 00:17:36	24C	0.996670	0.000000	0.000395	0.997065	34.884510	0.0000	
28	ab1510_018_019#28		1	3	10-Oct-2015 00:18:19	24C	0.996719	0.000002	0.000395	0.997114	34.886440	0.0001	
29	ab1510_018_019#29	019 3	1		10-Oct-2015 00:19:22	24C	0.996757	0.000002	0.000395	0.997152	34.887940	0.0001	
29	ab1510_018_019#29		1	1	10-Oct-2015 00:19:24	24C	0.996799	0.000002	0.000395	0.997194	34.889560	0.0001	
29	ab1510_018_019#29		1	2	10-Oct-2015 00:20:10	24C	0.996680	0.000000	0.000395	0.997075	34.884910	0.0000	
29	ab1510_018_019#29		1	3	10-Oct-2015 00:20:53	24C	0.996793	0.000003	0.000395	0.997188	34.889350	0.0001	
30	ab1510_018_019#30	019 4	1		10-Oct-2015 00:22:21	24C	0.996913	0.000003	0.000395	0.997308	34.894080	0.0001	
30	ab1510_018_019#30		1	1	10-Oct-2015 00:22:29	24C	0.996919	0.000003	0.000395	0.997314	34.894310	0.0001	
30	ab1510_018_019#30		1	2	10-Oct-2015 00:23:08	24C	0.996899	0.000002	0.000395	0.997294	34.893520	0.0001	
30	ab1510_018_019#30		1	3	10-Oct-2015 00:24:07	24C	0.996922	0.000003	0.000395	0.997317	34.894420	0.0001	
31	ab1510_018_019#31	019 5	1		10-Oct-2015 00:25:23	24C	0.997126	0.000003	0.000395	0.997521	34.902440	0.0001	
31	ab1510_018_019#31		1	1	10-Oct-2015 00:25:25	24C	0.997145	0.000004	0.000395	0.997540	34.903190	0.0002	
31	ab1510_018_019#31		1	2	10-Oct-2015 00:26:00	24C	0.997075	0.000002	0.000395	0.997471	34.900470	0.0001	
31	ab1510_018_019#31		1	3	10-Oct-2015 00:26:36	24C	0.997157	0.000004	0.000395	0.997552	34.903660	0.0001	
32	ab1510_018_019#32	019 5	1		10-Oct-2015 00:28:06	24C	0.996814	0.000005	0.000395	0.997209	34.890160	0.0002	
32	ab1510_018_019#32		1	1	10-Oct-2015 00:28:07	24C	0.997166	0.000002	0.000395	0.997561	34.904000	0.0001	
32	ab1510_018_019#32		1	2	10-Oct-2015 00:28:50	24C	0.996098	0.000012	0.000395	0.996493	34.861990	0.0005	
32	ab1510_018_019#32		1	3	10-Oct-2015 00:29:38	24C	0.997178	0.000003	0.000395	0.997573	34.904490	0.0001	
33	ab1510_018_019#33	019 6	1		10-Oct-2015 00:31:00	24C	0.997595	0.000002	0.000395	0.997990	34.920880	0.0001	019 6
33	ab1510_018_019#33		1	1	10-Oct-2015 00:31:02	24C	0.997620	0.000002	0.000395	0.998015	34.921880	0.0001	
33	ab1510_018_019#33		1	2	10-Oct-2015 00:31:38	24C	0.997531	0.000002	0.000395	0.997926	34.918380	0.0001	
33	ab1510_018_019#33		1	3	10-Oct-2015 00:32:15	24C	0.997633	0.000003	0.000395	0.998028	34.922370	0.0001	
34	ab1510_018_019#34	019 7	1		10-Oct-2015 00:34:15	24C	0.998180	0.000003	0.000395	0.998575	34.943910	0.0001	
34	ab1510_018_019#34		1	1	10-Oct-2015 00:34:24	24C	0.998158	0.000003	0.000395	0.998553	34.943030	0.0001	
34	ab1510_018_019#34		1	2	10-Oct-2015 00:35:03	24C	0.998169	0.000003	0.000395	0.998564	34.943490	0.0001	
34	ab1510_018_019#34		1	3	10-Oct-2015 00:35:40	24C	0.998213	0.000003	0.000395	0.998608	34.945220	0.0001	
35	ab1510_018_019#35	019 8	1		10-Oct-2015 00:37:13	24C	0.998476	0.000003	0.000395	0.998871	34.955570	0.0001	
35	ab1510_018_019#35		1	1	10-Oct-2015 00:37:15	24C	0.998461	0.000003	0.000395	0.998856	34.954980	0.0001	
35	ab1510_018_019#35		1	2	10-Oct-2015 00:37:57	24C	0.998478	0.000003	0.000395	0.998873	34.955640	0.0001	
35	ab1510_018_019#35		1	3	10-Oct-2015 00:38:38	24C	0.998489	0.000002	0.000395	0.998884	34.956080	0.0001	
36	ab1510_018_019#36	019 9	1		10-Oct-2015 00:40:01	24C	0.998847	0.000002	0.000395	0.999242	34.970170	0.0001	
36	ab1510_018_019#36		1	1	10-Oct-2015 00:40:02	24C	0.998844	0.000002	0.000395	0.999239	34.970050	0.0001	
36	ab1510_018_019#36		1	2	10-Oct-2015 00:40:43	24C	0.998840	0.000002	0.000395	0.999235	34.969870	0.0001	
36	ab1510_018_019#36		1	3	10-Oct-2015 00:41:37	24C	0.998858	0.000003	0.000395	0.999253	34.970580	0.0001	
37	ab1510_018_019#37	019 10	1		10-Oct-2015 00:43:18	24C	0.999629	0.000003	0.000395	1.000024	35.000950	0.0001	
37	ab1510_018_019#37		1	1	10-Oct-2015 00:43:21	24C	0.999632	0.000003	0.000395	1.000027	35.001060	0.0001	
37	ab1510_018_019#37		1	2	10-Oct-2015 00:44:01	24C	0.999623	0.000003	0.000395	1.000018	35.000710	0.0001	
37	ab1510_018_019#37		1	3	10-Oct-2015 00:44:36	24C	0.999632	0.000003	0.000395	1.000028	35.001090	0.0001	
38	ab1510_018_019#38	019 11	1		10-Oct-2015 00:46:36	24C	1.000053	0.000002	0.000395	1.000448	35.017620	0.0001	
38	ab1510_018_019#38		1	1	10-Oct-2015 00:46:43	24C	1.000052	0.000002	0.000395	1.000446	35.017570	0.0001	
38	ab1510_018_019#38		1	2	10-Oct-2015 00:47:33	24C	1.000057	0.000003	0.000395	1.000452	35.017810	0.0001	
38	ab1510_018_019#38		1	3	10-Oct-2015 00:48:16	24C	1.000049	0.000002	0.000395	1.000444	35.017480	0.0001	
39	ab1510_018_019#39	019 12	1		10-Oct-2015 00:49:13	24C	1.000852	0.000002	0.000395	1.001246	35.049070	0.0001	
39	ab1510_018_019#39		1	1	10-Oct-2015 00:49:16	24C	1.000906	0.000002	0.000395	1.001302	35.051230	0.0001	
39	ab1510_018_019#39		1	2	10-Oct-2015 00:50:04	24C	1.000888	0.000003	0.000395	1.001283	35.050510	0.0001	
39	ab1510_018_019#39		1	3	10-Oct-2015 00:50:43	24C	1.000760	0.000000	0.000395	1.001155	35.045470	0.0000	
40	ab1510_018_019#40	019 13	1		10-Oct-2015 00:52:28	24C	1.001507	0.000003	0.000395	1.001902	35.074860	0.0001	
40	ab1510_018_019#40		1	1	10-Oct-2015 00:52:31	24C	1.001516	0.000003	0.000395	1.001911	35.075230	0.0001	
40	ab1510_018_019#40		1	2	10-Oct-2015 00:53:11	24C	1.001509	0.000002	0.000395	1.001904	35.074970	0.0001	
40	ab1510_018_019#40		1	3	10-Oct-2015 00:53:52	24C	1.001495	0.000003	0.000395	1.001890	35.074400	0.0001	
41	ab1510_018_019#41	019 14	1		10-Oct-2015 00:55:29	24C	1.001656	0.000003	0.000395	1.002051	35.080740	0.0001	
41	ab1510_018_019#41		1	1	10-Oct-2015 00:55:30	24C	1.001651	0.000002	0.000395	1.002046	35.080570	0.0001	
41	ab1510_018_019#41		1	2	10-Oct-2015 00:56:08	24C	1.001658	0.000003	0.000395	1.002053	35.080820	0.0001	
41	ab1510_018_019#41		1	3	10-Oct-2015 00:56:49	24C	1.001658	0.000003	0.000395	1.002053	35.080820	0.0001	
42	ab1510_018_019#42	019 15	1		10-Oct-2015 00:58:07	24C	1.005527	0.000002	0.000395	1.005922	35.233220	0.0001	
42	ab1510_018_019#42		1	1	10-Oct-2015 00:58:11	24C	1.005394	0.000002	0.000395	1.005789	35.228000	0.0001	
42	ab1510_018_019#42		1	2	10-Oct-2015 00:58:52	24C	1.005589	0.000002	0.000395	1.005984	35.235660	0.0001	
42	ab1510_018_019#42		1	3	10-Oct-2015 00:59:33	24C	1.005598	0.000003	0.000395	1.005993	35.236010	0.0001	
43	ab1510_018_019#43	019 16	1		10-Oct-2015 01:01:18	24C	1.013552	0.000003	0.000395	1.013947	35.549660	0.0001	
43	ab1510_018_019#43		1	1	10-Oct-2015 01:01:22	24C	1.013548	0.000002	0.000395	1.013943	35.549510	0.0001	
43	ab1510_018_019#43		1	2	10-Oct-2015 01:02:25	24C	1.013556	0.000003	0.000395	1.013951	35.549800	0.0001	
43	ab1510_018_019#43		1	3	10-Oct-2015 01:03:05	24C	1.013553	0.000003	0.000395	1.013948	35.549670	0.0001	
44	ab1510_018_019#44	019 16	1		10-Oct-2015 01:04:23	24C	1.013540	0.000002	0.000395	1.013935	35.549170	0.0001	
44	ab1510_018_019#44		1	1	10-Oct-2015 01:04:25	24C	1.013543	0.000003	0.000395	1.013937	35.549280	0.0001	
44	ab1510_018_019#44		1	2	10-Oct-2015 01:05:02	24C	1.013537	0.000003	0.000395	1.013932	35.549040	0.0001	
44	ab1510_018_019#44		1	3	10-Oct-2015 01:05:44	24C	1.013540	0.000000	0.000395	1.013935	35.549180	0.0000	
45	ab1510_018_019#45	019 17	1		10-Oct-2015 01:08:01	24C	1.022766	0.000003	0.000395	1.023161	35.913520	0.0001	
45	ab1510_018_019#45		1	1	10-Oct-2015 01:08:04	24C	1.022764	0.000002	0.000395	1.023158	35.913420	0.0001	
45	ab1510_018_019#45		1	2	10-Oct-2015 01:08:40	24C	1.022766	0.000004	0.000395	1.023160	35.913510	0.0001	
45	ab1510_018_019#45		1	3	10-Oct-2015 01:09:19	24C	1.022769	0.000004	0.000395	1.023164	35.913640	0.0002	
46	ab1510_018_019#46	019 18	1		10-Oct-2015 01:10:37	24C	1.032529	0.000004	0.000395	1.032924	36.299730	0.0001	
46	ab1510_018_019#46		1	1	10-Oct-2015 01:10:39	24C	1.032531	0.000002	0.000395	1.032926	36.299830	0.0001	
46	ab1510_018_019#46		1	2	10-Oct-2015 01:11:16	24C	1.032535	0.000005	0.000395	1.032930	36.299970	0.0002	
46	ab1510_018_019#46		1	3	10-Oct-2015 01:11:53	24C	1.032521	0.000004	0.000395	1.032915	36.299400	0.0002	
47	ab1510_018_019#47	019 19	1		10-Oct-2015 01:13:19	24C	1.037997	0.000003	0.000395	1.038392	36.516350	0.0001	
47	ab1510_018_019#47		1	1	10-Oct-2015 01:13:21	24C	1.038000	0.000004	0.000395	1.038395	36.516460	0.0002	
47	ab1510_018_019#47		1	2	10-Oct-2015 01:13:56	24C	1.037988	0.000003	0.000395	1.038383	36.516000	0.0001	
47	ab1510_018_019#47		1	3	10-Oct-2015 01:14:33	24C	1.038003	0.000003	0.000395	1.038398	36.516580	0.0001	
48	ab1510_018_019#48	019 20	1		10-Oct-2015 01:15:51	24C	1.039433	0.000003	0.000395	1.039828	36.573250	0.0001	
48	ab1510_018_019#48		1	1	10-Oct-2015 01:15:53	24C	1.039423	0.000003	0.000395	1.039818	36.572880	0.0001	
48	ab1510_018_019#48		1	2	10-Oct-2015 01:16:31	24C	1.039436	0.000004	0.000395	1.039831	36.573370	0.0002	
48	ab1510_018_019#48		1	3	10-Oct-2015 01:17:11	24C	1.039440	0.000002	0.000395	1.039834	36.573510	0.0001	
49	ab1510_018_019#49	019 21	1		10-Oct-2015 01:18:44	24C	1.040342	0.000003	0.000395	1.040737	36.609300	0.0001	
49	ab1510_018_019#49		1	1	10-Oct-2015 01:18:45	24C	1.040336	0.000004	0.000395	1.040731	36.609040	0.0002	
49	ab1510_018_019#49		1	2	10-Oct-2015 01:19:25	24C	1.040343	0.000003	0.000395	1.040738	36.609330	0.0001	
