SampleNumber	SampleID	BottleLabel	SampleType	ReadingNumber	DateTime	BathTemperature	UncorrectedRatio	UncorrectedRatioStandDev	Correction	AdjustedRatio	CalculatedSalinity	CalculatedSalinityStandDev	Comments
7	ab1510#7		1	1	6-Oct-2015 16:18:44	24C	0.999490	0.000002	0.000018	0.999508	34.980630	0.0001	
7	ab1510#7		1	2	6-Oct-2015 16:19:28	24C	0.999499	0.000002	0.000018	0.999517	34.980990	0.0001	
7	ab1510#7		1	3	6-Oct-2015 16:20:12	24C	0.999500	0.000002	0.000018	0.999518	34.981030	0.0001	
8	ab1510#8	001 15	1		6-Oct-2015 16:21:48	24C	1.003874	0.000003	0.000018	1.003892	35.153240	0.0001	
8	ab1510#8		1	1	6-Oct-2015 16:21:58	24C	1.003867	0.000002	0.000018	1.003885	35.152950	0.0001	
8	ab1510#8		1	2	6-Oct-2015 16:22:41	24C	1.003877	0.000003	0.000018	1.003895	35.153370	0.0001	
8	ab1510#8		1	3	6-Oct-2015 16:23:23	24C	1.003878	0.000003	0.000018	1.003896	35.153400	0.0001	
9	ab1510#9	001 17	1		6-Oct-2015 16:24:57	24C	1.025755	0.000002	0.000018	1.025773	36.016790	0.0001	
9	ab1510#9		1	1	6-Oct-2015 16:25:08	24C	1.025753	0.000003	0.000018	1.025771	36.016690	0.0001	
9	ab1510#9		1	2	6-Oct-2015 16:25:50	24C	1.025751	0.000002	0.000018	1.025769	36.016640	0.0001	
9	ab1510#9		1	3	6-Oct-2015 16:26:33	24C	1.025761	0.000002	0.000018	1.025779	36.017050	0.0001	
10	ab1510#10	001 19	1		6-Oct-2015 16:28:14	24C	1.041133	0.000003	0.000018	1.041151	36.625720	0.0001	
10	ab1510#10		1	1	6-Oct-2015 16:28:24	24C	1.041135	0.000004	0.000018	1.041153	36.625790	0.0002	
10	ab1510#10		1	2	6-Oct-2015 16:29:07	24C	1.041132	0.000003	0.000018	1.041150	36.625690	0.0001	
10	ab1510#10		1	3	6-Oct-2015 16:29:51	24C	1.041132	0.000003	0.000018	1.041150	36.625670	0.0001	
11	ab1510#11	001 21	1		6-Oct-2015 16:31:48	24C	1.042181	0.000003	0.000018	1.042199	36.667260	0.0001	
11	ab1510#11		1	1	6-Oct-2015 16:31:58	24C	1.042182	0.000003	0.000018	1.042200	36.667300	0.0001	
11	ab1510#11		1	2	6-Oct-2015 16:32:42	24C	1.042177	0.000003	0.000018	1.042195	36.667110	0.0001	
11	ab1510#11		1	3	6-Oct-2015 16:33:25	24C	1.042183	0.000002	0.000018	1.042201	36.667360	0.0001	
12	ab1510#12	001 21	1		6-Oct-2015 16:34:44	24C	1.042226	0.000003	0.000018	1.042244	36.669060	0.0001	
12	ab1510#12		1	1	6-Oct-2015 16:34:54	24C	1.042227	0.000004	0.000018	1.042245	36.669090	0.0001	
12	ab1510#12		1	2	6-Oct-2015 16:35:38	24C	1.042222	0.000003	0.000018	1.042240	36.668900	0.0001	
12	ab1510#12		1	3	6-Oct-2015 16:36:21	24C	1.042229	0.000002	0.000018	1.042247	36.669170	0.0001	
13	ab1510#13	001 23	1		6-Oct-2015 16:38:06	24C	1.033324	0.000003	0.000018	1.033342	36.316280	0.0001	
13	ab1510#13		1	1	6-Oct-2015 16:38:16	24C	1.033324	0.000003	0.000018	1.033342	36.316280	0.0001	
13	ab1510#13		1	2	6-Oct-2015 16:38:59	24C	1.033320	0.000003	0.000018	1.033338	36.316120	0.0001	
13	ab1510#13		1	3	6-Oct-2015 16:39:41	24C	1.033327	0.000003	0.000018	1.033345	36.316430	0.0001	
14	ab1510#14	002 1	1		6-Oct-2015 16:41:16	24C	1.006429	0.000003	0.000018	1.006447	35.253920	0.0001	
14	ab1510#14		1	1	6-Oct-2015 16:41:26	24C	1.006427	0.000003	0.000018	1.006445	35.253830	0.0001	
14	ab1510#14		1	2	6-Oct-2015 16:42:32	24C	1.006418	0.000003	0.000018	1.006437	35.253490	0.0001	
14	ab1510#14		1	3	6-Oct-2015 16:43:16	24C	1.006443	0.000003	0.000018	1.006461	35.254430	0.0001	
15	ab1510#15	002 4	1		6-Oct-2015 16:45:06	24C	1.041437	0.000003	0.000018	1.041455	36.637770	0.0001	
15	ab1510#15		1	1	6-Oct-2015 16:45:16	24C	1.041428	0.000003	0.000018	1.041446	36.637410	0.0001	
15	ab1510#15		1	2	6-Oct-2015 16:45:59	24C	1.041429	0.000005	0.000018	1.041447	36.637450	0.0002	
15	ab1510#15		1	3	6-Oct-2015 16:46:42	24C	1.041454	0.000002	0.000018	1.041472	36.638440	0.0001	
16	ab1510#16	002 4	1		6-Oct-2015 16:48:18	24C	1.041416	0.000002	0.000018	1.041433	36.636910	0.0001	
16	ab1510#16		1	1	6-Oct-2015 16:48:29	24C	1.041412	0.000003	0.000018	1.041429	36.636760	0.0001	
16	ab1510#16		1	2	6-Oct-2015 16:49:14	24C	1.041420	0.000002	0.000018	1.041438	36.637070	0.0001	
16	ab1510#16		1	3	6-Oct-2015 16:50:00	24C	1.041416	0.000002	0.000018	1.041434	36.636920	0.0001	
17	ab1510#17	002 6	1		6-Oct-2015 16:51:38	24C	1.043395	0.000003	0.000018	1.043413	36.715410	0.0001	
17	ab1510#17		1	1	6-Oct-2015 16:51:49	24C	1.043381	0.000002	0.000018	1.043399	36.714860	0.0001	
17	ab1510#17		1	2	6-Oct-2015 16:52:58	24C	1.043400	0.000003	0.000018	1.043418	36.715630	0.0001	
17	ab1510#17		1	3	6-Oct-2015 16:53:43	24C	1.043403	0.000003	0.000018	1.043421	36.715740	0.0001	
18	ab1510#18	002 8	1		6-Oct-2015 16:55:07	24C	1.042798	0.000002	0.000018	1.042816	36.691750	0.0001	
18	ab1510#18		1	1	6-Oct-2015 16:55:17	24C	1.042792	0.000003	0.000018	1.042810	36.691510	0.0001	
18	ab1510#18		1	2	6-Oct-2015 16:56:01	24C	1.042799	0.000002	0.000018	1.042817	36.691780	0.0001	
18	ab1510#18		1	3	6-Oct-2015 16:56:46	24C	1.042803	0.000002	0.000018	1.042822	36.691960	0.0001	
19	ab1510#19	002 10	1		6-Oct-2015 16:58:26	24C	1.037713	0.000003	0.000018	1.037731	36.490160	0.0001	
19	ab1510#19		1	1	6-Oct-2015 16:58:36	24C	1.037699	0.000002	0.000018	1.037716	36.489570	0.0001	
19	ab1510#19		1	2	6-Oct-2015 16:59:19	24C	1.037713	0.000003	0.000018	1.037731	36.490140	0.0001	
19	ab1510#19		1	3	6-Oct-2015 17:00:01	24C	1.037729	0.000004	0.000018	1.037747	36.490760	0.0002	
20	ab1510#20	002 13	1		6-Oct-2015 17:01:39	24C	1.035722	0.000002	0.000018	1.035740	36.411280	0.0001	
20	ab1510#20		1	1	6-Oct-2015 17:01:49	24C	1.035717	0.000003	0.000018	1.035735	36.411060	0.0001	
20	ab1510#20		1	2	6-Oct-2015 17:02:33	24C	1.035721	0.000002	0.000018	1.035739	36.411240	0.0001	
20	ab1510#20		1	3	6-Oct-2015 17:03:19	24C	1.035729	0.000002	0.000018	1.035747	36.411540	0.0001	
21	ab1510#21	002 15	1		6-Oct-2015 17:04:53	24C	1.033794	0.000002	0.000018	1.033812	36.334910	0.0001	
21	ab1510#21		1	1	6-Oct-2015 17:05:03	24C	1.033789	0.000002	0.000018	1.033807	36.334720	0.0001	
21	ab1510#21		1	2	6-Oct-2015 17:05:58	24C	1.033793	0.000003	0.000018	1.033811	36.334850	0.0001	
21	ab1510#21		1	3	6-Oct-2015 17:06:42	24C	1.033800	0.000002	0.000018	1.033819	36.335160	0.0001	
22	ab1510#22	003 1	1		6-Oct-2015 17:22:55	24C	1.000306	0.000002	0.000018	1.000324	35.012730	0.0001	
22	ab1510#22		1	1	6-Oct-2015 17:23:05	24C	1.000301	0.000002	0.000018	1.000319	35.012540	0.0001	
22	ab1510#22		1	2	6-Oct-2015 17:23:53	24C	1.000298	0.000003	0.000018	1.000316	35.012440	0.0001	
22	ab1510#22		1	3	6-Oct-2015 17:24:40	24C	1.000318	0.000003	0.000018	1.000336	35.013220	0.0001	
23	ab1510#23	003 2	1		6-Oct-2015 17:29:41	24C	1.000825	0.000002	0.000018	1.000843	35.033180	0.0001	
23	ab1510#23		1	1	6-Oct-2015 17:29:51	24C	1.000828	0.000003	0.000018	1.000846	35.033280	0.0001	
23	ab1510#23		1	2	6-Oct-2015 17:30:34	24C	1.000819	0.000002	0.000018	1.000837	35.032950	0.0001	
23	ab1510#23		1	3	6-Oct-2015 17:31:25	24C	1.000828	0.000003	0.000018	1.000846	35.033300	0.0001	
24	ab1510#24	003 3	1		6-Oct-2015 17:33:19	24C	1.001399	0.000003	0.000018	1.001417	35.055780	0.0001	
24	ab1510#24		1	1	6-Oct-2015 17:33:29	24C	1.001412	0.000003	0.000018	1.001430	35.056290	0.0001	
24	ab1510#24		1	2	6-Oct-2015 17:34:23	24C	1.001378	0.000003	0.000018	1.001395	35.054930	0.0001	
24	ab1510#24		1	3	6-Oct-2015 17:35:05	24C	1.001408	0.000003	0.000018	1.001426	35.056130	0.0001	
25	ab1510#25	003 4	1		6-Oct-2015 17:47:34	24C	1.002187	0.000002	0.000018	1.002205	35.086830	0.0001	
25	ab1510#25		1	1	6-Oct-2015 17:47:44	24C	1.002181	0.000002	0.000018	1.002200	35.086590	0.0001	
25	ab1510#25		1	2	6-Oct-2015 17:48:27	24C	1.002180	0.000002	0.000018	1.002198	35.086520	0.0001	
25	ab1510#25		1	3	6-Oct-2015 17:49:47	24C	1.002202	0.000003	0.000018	1.002220	35.087380	0.0001	
26	ab1510#26	003 5	1		6-Oct-2015 17:52:03	24C	1.004667	0.000001	0.000018	1.004685	35.184480	0.0001	003 5
26	ab1510#26		1	1	6-Oct-2015 17:52:13	24C	1.004660	0.000000	0.000018	1.004678	35.184200	0.0000	
26	ab1510#26		1	2	6-Oct-2015 17:53:06	24C	1.004676	0.000002	0.000018	1.004694	35.184860	0.0001	
26	ab1510#26		1	3	6-Oct-2015 17:54:04	24C	1.004665	0.000002	0.000018	1.004683	35.184380	0.0001	
27	ab1510#27	003 5	1		6-Oct-2015 17:56:42	24C	1.004693	0.000003	0.000018	1.004711	35.185490	0.0001	
27	ab1510#27		1	1	6-Oct-2015 17:56:52	24C	1.004682	0.000003	0.000018	1.004700	35.185070	0.0001	
27	ab1510#27		1	2	6-Oct-2015 17:57:36	24C	1.004693	0.000003	0.000018	1.004711	35.185510	0.0001	
27	ab1510#27		1	3	6-Oct-2015 17:58:25	24C	1.004703	0.000003	0.000018	1.004721	35.185890	0.0001	
28	ab1510#28	003 6	1		6-Oct-2015 18:00:34	24C	1.010290	0.000002	0.000018	1.010308	35.406110	0.0001	
28	ab1510#28		1	1	6-Oct-2015 18:00:44	24C	1.010293	0.000002	0.000018	1.010312	35.406240	0.0001	
28	ab1510#28		1	2	6-Oct-2015 18:01:25	24C	1.010286	0.000002	0.000018	1.010303	35.405920	0.0001	
28	ab1510#28		1	3	6-Oct-2015 18:02:09	24C	1.010292	0.000002	0.000018	1.010310	35.406160	0.0001	
29	ab1510#29	003 7	1		6-Oct-2015 18:04:47	24C	1.018756	0.000002	0.000018	1.018774	35.740200	0.0001	
29	ab1510#29		1	1	6-Oct-2015 18:04:57	24C	1.018753	0.000003	0.000018	1.018771	35.740070	0.0001	
29	ab1510#29		1	2	6-Oct-2015 18:05:38	24C	1.018760	0.000000	0.000018	1.018778	35.740360	0.0000	
29	ab1510#29		1	3	6-Oct-2015 18:06:19	24C	1.018755	0.000003	0.000018	1.018774	35.740180	0.0001	
30	ab1510#30	003 8	1		6-Oct-2015 18:08:51	24C	1.028916	0.000002	0.000018	1.028934	36.141820	0.0001	
30	ab1510#30		1	1	6-Oct-2015 18:09:01	24C	1.028913	0.000003	0.000018	1.028930	36.141690	0.0001	
30	ab1510#30		1	2	6-Oct-2015 18:09:45	24C	1.028919	0.000002	0.000018	1.028937	36.141930	0.0001	
30	ab1510#30		1	3	6-Oct-2015 18:10:28	24C	1.028917	0.000002	0.000018	1.028934	36.141840	0.0001	
31	ab1510#31	003 9	1		6-Oct-2015 18:12:25	24C	1.038601	0.000003	0.000018	1.038619	36.525340	0.0001	
31	ab1510#31		1	1	6-Oct-2015 18:12:35	24C	1.038600	0.000003	0.000018	1.038618	36.525310	0.0001	
31	ab1510#31		1	2	6-Oct-2015 18:13:15	24C	1.038602	0.000002	0.000018	1.038620	36.525360	0.0001	
31	ab1510#31		1	3	6-Oct-2015 18:13:57	24C	1.038601	0.000002	0.000018	1.038619	36.525360	0.0001	
32	ab1510#32	003 10	1		6-Oct-2015 18:15:42	24C	1.041201	0.000002	0.000018	1.041219	36.628380	0.0001	
32	ab1510#32		1	1	6-Oct-2015 18:15:53	24C	1.041202	0.000002	0.000018	1.041219	36.628430	0.0001	
32	ab1510#32		1	2	6-Oct-2015 18:16:39	24C	1.041198	0.000002	0.000018	1.041216	36.628300	0.0001	
32	ab1510#32		1	3	6-Oct-2015 18:17:21	24C	1.041201	0.000002	0.000018	1.041219	36.628430	0.0001	
33	ab1510#33	003 11	1		6-Oct-2015 18:19:27	24C	1.041781	0.000002	0.000018	1.041799	36.651410	0.0001	
33	ab1510#33		1	1	6-Oct-2015 18:19:37	24C	1.041779	0.000002	0.000018	1.041797	36.651330	0.0001	
33	ab1510#33		1	2	6-Oct-2015 18:20:20	24C	1.041778	0.000003	0.000018	1.041796	36.651280	0.0001	
33	ab1510#33		1	3	6-Oct-2015 18:21:04	24C	1.041787	0.000002	0.000018	1.041805	36.651620	0.0001	
34	ab1510#34	003 12	1		6-Oct-2015 18:23:45	24C	1.042650	0.000003	0.000018	1.042668	36.685860	0.0001	
34	ab1510#34		1	1	6-Oct-2015 18:23:55	24C	1.042644	0.000003	0.000018	1.042661	36.685620	0.0001	
34	ab1510#34		1	2	6-Oct-2015 18:24:36	24C	1.042655	0.000002	0.000018	1.042673	36.686090	0.0001	
34	ab1510#34		1	3	6-Oct-2015 18:25:20	24C	1.042651	0.000003	0.000018	1.042668	36.685890	0.0001	
35	ab1510#35	003 13	1		6-Oct-2015 18:26:57	24C	1.040913	0.000003	0.000018	1.040932	36.617010	0.0001	
35	ab1510#35		1	1	6-Oct-2015 18:27:07	24C	1.040915	0.000004	0.000018	1.040933	36.617080	0.0001	
35	ab1510#35		1	2	6-Oct-2015 18:27:57	24C	1.040907	0.000003	0.000018	1.040926	36.616770	0.0001	
35	ab1510#35		1	3	6-Oct-2015 18:28:39	24C	1.040918	0.000003	0.000018	1.040936	36.617160	0.0001	
36	ab1510#36	003 14	1		6-Oct-2015 18:30:50	24C	1.035722	0.000002	0.000018	1.035740	36.411270	0.0001	
36	ab1510#36		1	1	6-Oct-2015 18:31:00	24C	1.035702	0.000003	0.000018	1.035720	36.410490	0.0001	
36	ab1510#36		1	2	6-Oct-2015 18:31:47	24C	1.035723	0.000002	0.000018	1.035741	36.411320	0.0001	
36	ab1510#36		1	3	6-Oct-2015 18:32:32	24C	1.035741	0.000002	0.000018	1.035759	36.412010	0.0001	
6	Calibration#6	p158	0		6-Oct-2015 20:27:17	24C	0.999691	0.000003	0.000009	0.999700	0.000000	0.0000	
6	Calibration#6		0	1	6-Oct-2015 20:27:18	24C	0.999691	0.000003	0.000009	0.999700	0.000000	0.0000	
7	Calibration#7	p158	0		6-Oct-2015 20:28:16	24C	0.999682	0.000003	0.000018	0.999700	0.000000	0.0000	
7	Calibration#7		0	1	6-Oct-2015 20:28:16	24C	0.999682	0.000003	0.000018	0.999700	0.000000	0.0000	
8	Calibration#8	p158	0		6-Oct-2015 20:29:09	24C	0.999678	0.000002	0.000022	0.999701	0.000000	0.0000	
8	Calibration#8		0	1	6-Oct-2015 20:29:10	24C	0.999678	0.000002	0.000022	0.999701	0.000000	0.0000	
9	Calibration#9	p158	0		6-Oct-2015 20:29:57	24C	0.999689	0.000002	0.000011	0.999700	0.000000	0.0000	
9	Calibration#9		0	1	6-Oct-2015 20:29:58	24C	0.999689	0.000002	0.000011	0.999700	0.000000	0.0000	
10	Calibration#10	p158	0		6-Oct-2015 20:31:32	24C	0.999693	0.000003	0.000007	0.999700	0.000000	0.0000	
10	Calibration#10		0	1	6-Oct-2015 20:31:33	24C	0.999693	0.000003	0.000007	0.999700	0.000000	0.0000	
11	Calibration#11	p158	0		6-Oct-2015 20:32:29	24C	0.999699	0.000002	0.000001	0.999700	0.000000	0.0000	
11	Calibration#11		0	1	6-Oct-2015 20:32:30	24C	0.999699	0.000002	0.000001	0.999700	0.000000	0.0000	
