SampleNumber	SampleID	BottleLabel	SampleType	ReadingNumber	DateTime	BathTemperature	UncorrectedRatio	UncorrectedRatioStandDev	Correction	AdjustedRatio	CalculatedSalinity	CalculatedSalinityStandDev	Comments
29	ab1510#29		1	2	12-Oct-2015 10:52:25	24C	0.996609	0.000002	0.000358	0.996967	34.880650	0.0001	
29	ab1510#29		1	3	12-Oct-2015 10:53:20	24C	0.996586	0.000002	0.000358	0.996944	34.879720	0.0001	
30	ab1510#30	028 3	1		12-Oct-2015 10:56:52	24C	0.996660	0.000002	0.000358	0.997018	34.882660	0.0001	
30	ab1510#30		1	1	12-Oct-2015 10:57:02	24C	0.996658	0.000003	0.000358	0.997016	34.882560	0.0001	
30	ab1510#30		1	2	12-Oct-2015 10:57:50	24C	0.996636	0.000002	0.000358	0.996994	34.881700	0.0001	
30	ab1510#30		1	3	12-Oct-2015 10:58:43	24C	0.996687	0.000003	0.000358	0.997045	34.883720	0.0001	
31	ab1510#31	028 4	1		12-Oct-2015 11:02:44	24C	0.996813	0.000002	0.000358	0.997171	34.888660	0.0001	
31	ab1510#31		1	1	12-Oct-2015 11:02:54	24C	0.996845	0.000003	0.000358	0.997202	34.889920	0.0001	
31	ab1510#31		1	2	12-Oct-2015 11:03:42	24C	0.996799	0.000002	0.000358	0.997157	34.888130	0.0001	
31	ab1510#31		1	3	12-Oct-2015 11:04:34	24C	0.996795	0.000002	0.000358	0.997152	34.887950	0.0001	
32	ab1510#32	028 5	1		12-Oct-2015 11:07:23	24C	0.997007	0.000002	0.000358	0.997365	34.896310	0.0001	
32	ab1510#32		1	1	12-Oct-2015 11:07:33	24C	0.996965	0.000000	0.000358	0.997323	34.894660	0.0000	
32	ab1510#32		1	2	12-Oct-2015 11:08:21	24C	0.997029	0.000003	0.000358	0.997387	34.897160	0.0001	
32	ab1510#32		1	3	12-Oct-2015 11:09:13	24C	0.997027	0.000003	0.000358	0.997385	34.897100	0.0001	
33	ab1510#33	028 5	1		12-Oct-2015 11:12:15	24C	0.997405	0.000003	0.000358	0.997763	34.911970	0.0001	
33	ab1510#33		1	1	12-Oct-2015 11:12:25	24C	0.997473	0.000003	0.000358	0.997831	34.914620	0.0001	
33	ab1510#33		1	2	12-Oct-2015 11:13:11	24C	0.997474	0.000003	0.000358	0.997832	34.914680	0.0001	
33	ab1510#33		1	3	12-Oct-2015 11:14:00	24C	0.997269	0.000002	0.000358	0.997627	34.906590	0.0001	
34	ab1510#34	028 6	1		12-Oct-2015 11:16:37	24C	0.997405	0.000002	0.000358	0.997763	34.911950	0.0001	
34	ab1510#34		1	1	12-Oct-2015 11:16:48	24C	0.997451	0.000003	0.000358	0.997809	34.913780	0.0001	
34	ab1510#34		1	2	12-Oct-2015 11:17:32	24C	0.997330	0.000000	0.000358	0.997688	34.909020	0.0000	
34	ab1510#34		1	3	12-Oct-2015 11:18:17	24C	0.997433	0.000003	0.000358	0.997791	34.913050	0.0001	
35	ab1510#35	028 7	1		12-Oct-2015 11:21:13	24C	0.998016	0.000002	0.000358	0.998374	34.935990	0.0001	
35	ab1510#35		1	1	12-Oct-2015 11:21:23	24C	0.998095	0.000003	0.000358	0.998453	34.939120	0.0001	
35	ab1510#35		1	2	12-Oct-2015 11:22:10	24C	0.998072	0.000002	0.000358	0.998430	34.938190	0.0001	
35	ab1510#35		1	3	12-Oct-2015 11:23:01	24C	0.997881	0.000002	0.000358	0.998238	34.930670	0.0001	
36	ab1510#36	028 8	1		12-Oct-2015 11:26:21	24C	0.998529	0.000004	0.000358	0.998887	34.956210	0.0002	
36	ab1510#36		1	1	12-Oct-2015 11:26:31	24C	0.998460	0.000008	0.000358	0.998818	34.953460	0.0003	
36	ab1510#36		1	2	12-Oct-2015 11:27:35	24C	0.998582	0.000003	0.000358	0.998941	34.958300	0.0001	
36	ab1510#36		1	3	12-Oct-2015 11:28:27	24C	0.998546	0.000002	0.000358	0.998904	34.956860	0.0001	
37	ab1510#37	028 9	1		12-Oct-2015 11:31:21	24C	0.999158	0.000002	0.000358	0.999516	34.980950	0.0001	
37	ab1510#37		1	1	12-Oct-2015 11:31:31	24C	0.999190	0.000002	0.000358	0.999548	34.982190	0.0001	
37	ab1510#37		1	2	12-Oct-2015 11:32:19	24C	0.999144	0.000003	0.000358	0.999502	34.980380	0.0001	
37	ab1510#37		1	3	12-Oct-2015 11:33:06	24C	0.999140	0.000002	0.000358	0.999499	34.980260	0.0001	
38	ab1510#38	028 10	1		12-Oct-2015 11:56:42	24C	0.950566	0.000002	0.000358	0.950924	33.076880	0.0001	
38	ab1510#38		1	1	12-Oct-2015 11:56:53	24C	0.950624	0.000002	0.000358	0.950982	33.079130	0.0001	
38	ab1510#38		1	2	12-Oct-2015 11:57:41	24C	0.950604	0.000002	0.000358	0.950962	33.078350	0.0001	
38	ab1510#38		1	3	12-Oct-2015 11:58:34	24C	0.950470	0.000002	0.000358	0.950828	33.073160	0.0001	
39	ab1510#39	028 11	1		12-Oct-2015 12:01:29	24C	0.951314	0.000003	0.000358	0.951672	33.106070	0.0001	
39	ab1510#39		1	1	12-Oct-2015 12:01:39	24C	0.951313	0.000003	0.000358	0.951671	33.106030	0.0001	
39	ab1510#39		1	2	12-Oct-2015 12:02:28	24C	0.951312	0.000003	0.000358	0.951670	33.105990	0.0001	
39	ab1510#39		1	3	12-Oct-2015 12:03:20	24C	0.951317	0.000004	0.000358	0.951675	33.106190	0.0001	
40	ab1510#40	028 12	1		12-Oct-2015 12:07:10	24C	1.039949	0.000003	0.000358	1.040307	36.592240	0.0001	
40	ab1510#40		1	1	12-Oct-2015 12:07:20	24C	1.039917	0.000003	0.000358	1.040275	36.590980	0.0001	
40	ab1510#40		1	2	12-Oct-2015 12:08:24	24C	1.039963	0.000004	0.000358	1.040321	36.592810	0.0002	
40	ab1510#40		1	3	12-Oct-2015 12:09:16	24C	1.039966	0.000003	0.000358	1.040324	36.592930	0.0001	
41	ab1510#41	028 13	1		12-Oct-2015 12:17:51	24C	1.001331	0.000003	0.000358	1.001689	35.066480	0.0001	
41	ab1510#41		1	1	12-Oct-2015 12:18:01	24C	1.001330	0.000004	0.000358	1.001688	35.066470	0.0001	
41	ab1510#41		1	2	12-Oct-2015 12:18:44	24C	1.001323	0.000003	0.000358	1.001681	35.066170	0.0001	
41	ab1510#41		1	3	12-Oct-2015 12:19:28	24C	1.001339	0.000002	0.000358	1.001697	35.066800	0.0001	
42	ab1510#42	028 14	1		12-Oct-2015 12:20:39	24C	1.001135	0.000002	0.000358	1.001493	35.058760	0.0001	
42	ab1510#42		1	1	12-Oct-2015 12:20:49	24C	1.001145	0.000000	0.000358	1.001503	35.059170	0.0000	
42	ab1510#42		1	2	12-Oct-2015 12:21:32	24C	1.001132	0.000003	0.000358	1.001489	35.058640	0.0001	
42	ab1510#42		1	3	12-Oct-2015 12:22:15	24C	1.001127	0.000003	0.000358	1.001485	35.058480	0.0001	
43	ab1510#43	028 15	1		12-Oct-2015 12:23:47	24C	1.007453	0.000002	0.000358	1.007811	35.307670	0.0001	
43	ab1510#43		1	1	12-Oct-2015 12:23:57	24C	1.007354	0.000002	0.000358	1.007712	35.303760	0.0001	
43	ab1510#43		1	2	12-Oct-2015 12:24:40	24C	1.007503	0.000003	0.000358	1.007861	35.309630	0.0001	
43	ab1510#43		1	3	12-Oct-2015 12:25:23	24C	1.007503	0.000003	0.000358	1.007861	35.309630	0.0001	
44	ab1510#44	028 16	1		12-Oct-2015 12:26:37	24C	1.015678	0.000003	0.000358	1.016036	35.632090	0.0001	
44	ab1510#44		1	1	12-Oct-2015 12:26:47	24C	1.015675	0.000003	0.000358	1.016033	35.631970	0.0001	
44	ab1510#44		1	2	12-Oct-2015 12:27:31	24C	1.015676	0.000002	0.000358	1.016034	35.632020	0.0001	
44	ab1510#44		1	3	12-Oct-2015 12:28:15	24C	1.015683	0.000003	0.000358	1.016041	35.632280	0.0001	
45	ab1510#45	028 17	1		12-Oct-2015 12:29:48	24C	1.024953	0.000002	0.000358	1.025311	35.998540	0.0001	
45	ab1510#45		1	1	12-Oct-2015 12:29:59	24C	1.024950	0.000002	0.000358	1.025307	35.998380	0.0001	
45	ab1510#45		1	2	12-Oct-2015 12:30:41	24C	1.024957	0.000004	0.000358	1.025315	35.998680	0.0001	
45	ab1510#45		1	3	12-Oct-2015 12:31:25	24C	1.024954	0.000002	0.000358	1.025312	35.998560	0.0001	
46	ab1510#46	028 18	1		12-Oct-2015 12:32:58	24C	1.033407	0.000002	0.000358	1.033764	36.333010	0.0001	
46	ab1510#46		1	1	12-Oct-2015 12:33:08	24C	1.033402	0.000003	0.000358	1.033760	36.332840	0.0001	
46	ab1510#46		1	2	12-Oct-2015 12:33:52	24C	1.033405	0.000000	0.000358	1.033763	36.332950	0.0000	
46	ab1510#46		1	3	12-Oct-2015 12:34:37	24C	1.033412	0.000003	0.000358	1.033771	36.333250	0.0001	
47	ab1510#47	028 19	1		12-Oct-2015 12:36:27	24C	1.038126	0.000004	0.000358	1.038484	36.519990	0.0001	
47	ab1510#47		1	1	12-Oct-2015 12:36:38	24C	1.038119	0.000004	0.000358	1.038476	36.519690	0.0002	
47	ab1510#47		1	2	12-Oct-2015 12:37:22	24C	1.038126	0.000002	0.000358	1.038485	36.520000	0.0001	
47	ab1510#47		1	3	12-Oct-2015 12:38:04	24C	1.038134	0.000004	0.000358	1.038492	36.520290	0.0002	
48	ab1510#48	028 20	1		12-Oct-2015 12:39:56	24C	1.039878	0.000003	0.000358	1.040236	36.589430	0.0001	
48	ab1510#48		1	1	12-Oct-2015 12:40:06	24C	1.039882	0.000003	0.000358	1.040241	36.589610	0.0001	
48	ab1510#48		1	2	12-Oct-2015 12:40:50	24C	1.039876	0.000002	0.000358	1.040234	36.589350	0.0001	
48	ab1510#48		1	3	12-Oct-2015 12:41:33	24C	1.039875	0.000004	0.000358	1.040234	36.589330	0.0002	
49	ab1510#49	028 21	1		12-Oct-2015 12:43:08	24C	1.042578	0.000003	0.000358	1.042936	36.696490	0.0001	
49	ab1510#49		1	1	12-Oct-2015 12:43:18	24C	1.042584	0.000003	0.000358	1.042941	36.696720	0.0001	
49	ab1510#49		1	2	12-Oct-2015 12:44:01	24C	1.042569	0.000003	0.000358	1.042927	36.696140	0.0001	
49	ab1510#49		1	3	12-Oct-2015 12:44:44	24C	1.042581	0.000004	0.000358	1.042938	36.696600	0.0001	
50	ab1510#50	028 22	1		12-Oct-2015 12:46:18	24C	1.043122	0.000004	0.000358	1.043480	36.718070	0.0001	
50	ab1510#50		1	1	12-Oct-2015 12:46:28	24C	1.043078	0.000004	0.000358	1.043436	36.716330	0.0001	
50	ab1510#50		1	2	12-Oct-2015 12:47:10	24C	1.043141	0.000004	0.000358	1.043499	36.718810	0.0001	
50	ab1510#50		1	3	12-Oct-2015 12:47:53	24C	1.043147	0.000003	0.000358	1.043505	36.719070	0.0001	
51	ab1510#51	028 23	1		12-Oct-2015 12:49:43	24C	1.039935	0.000003	0.000358	1.040292	36.591670	0.0001	
51	ab1510#51		1	1	12-Oct-2015 12:49:53	24C	1.039938	0.000002	0.000358	1.040297	36.591830	0.0001	
51	ab1510#51		1	2	12-Oct-2015 12:50:38	24C	1.039930	0.000004	0.000358	1.040288	36.591510	0.0001	
51	ab1510#51		1	3	12-Oct-2015 12:51:22	24C	1.039935	0.000002	0.000358	1.040292	36.591670	0.0001	
52	ab1510#52	028 24	1		12-Oct-2015 12:53:18	24C	1.038374	0.000001	0.000358	1.038732	36.529810	0.0000	
52	ab1510#52		1	1	12-Oct-2015 12:53:28	24C	1.038375	0.000000	0.000358	1.038733	36.529850	0.0000	
52	ab1510#52		1	2	12-Oct-2015 12:54:13	24C	1.038376	0.000003	0.000358	1.038735	36.529910	0.0001	
52	ab1510#52		1	3	12-Oct-2015 12:54:59	24C	1.038370	0.000000	0.000358	1.038728	36.529660	0.0000	
6	Calibration#6	p158	0		12-Oct-2015 13:00:20	24C	0.999334	0.000002	0.000366	0.999700	0.000000	0.0000	
6	Calibration#6		0	1	12-Oct-2015 13:00:20	24C	0.999334	0.000002	0.000366	0.999700	0.000000	0.0000	
