SampleNumber	SampleID	BottleLabel	SampleType	ReadingNumber	DateTime	BathTemperature	UncorrectedRatio	UncorrectedRatioStandDev	Correction	AdjustedRatio	CalculatedSalinity	CalculatedSalinityStandDev	Comments
18	ab1510_026_027#18		1	1	12-Oct-2015 00:31:00	24C	1.013822	0.000002	0.000387	1.014208	35.559970	0.0001	
18	ab1510_026_027#18		1	2	12-Oct-2015 00:31:48	24C	1.013817	0.000003	0.000387	1.014204	35.559790	0.0001	
18	ab1510_026_027#18		1	3	12-Oct-2015 00:32:29	24C	1.013815	0.000004	0.000387	1.014203	35.559730	0.0001	
19	ab1510_026_027#19	026 17	1		12-Oct-2015 00:34:00	24C	1.023558	0.000004	0.000387	1.023945	35.944510	0.0001	
19	ab1510_026_027#19		1	1	12-Oct-2015 00:34:10	24C	1.023566	0.000004	0.000387	1.023953	35.944810	0.0001	
19	ab1510_026_027#19		1	2	12-Oct-2015 00:34:58	24C	1.023556	0.000004	0.000387	1.023943	35.944450	0.0002	
19	ab1510_026_027#19		1	3	12-Oct-2015 00:35:36	24C	1.023551	0.000003	0.000387	1.023939	35.944260	0.0001	
20	ab1510_026_027#20	026 18	1		12-Oct-2015 00:37:13	24C	1.032368	0.000004	0.000387	1.032755	36.293060	0.0002	
20	ab1510_026_027#20		1	1	12-Oct-2015 00:37:19	24C	1.032374	0.000005	0.000387	1.032761	36.293290	0.0002	
20	ab1510_026_027#20		1	2	12-Oct-2015 00:38:00	24C	1.032349	0.000004	0.000387	1.032736	36.292300	0.0002	
20	ab1510_026_027#20		1	3	12-Oct-2015 00:38:42	24C	1.032382	0.000004	0.000387	1.032769	36.293600	0.0001	
21	ab1510_026_027#21	026 19	1		12-Oct-2015 00:40:43	24C	1.038504	0.000004	0.000387	1.038891	36.536120	0.0002	
21	ab1510_026_027#21		1	1	12-Oct-2015 00:40:45	24C	1.038497	0.000005	0.000387	1.038884	36.535840	0.0002	
21	ab1510_026_027#21		1	2	12-Oct-2015 00:41:27	24C	1.038503	0.000006	0.000387	1.038890	36.536080	0.0002	
21	ab1510_026_027#21		1	3	12-Oct-2015 00:42:16	24C	1.038512	0.000003	0.000387	1.038899	36.536440	0.0001	
22	ab1510_026_027#22	026 20	1		12-Oct-2015 00:44:41	24C	1.040429	0.000004	0.000387	1.040816	36.612430	0.0002	
22	ab1510_026_027#22		1	1	12-Oct-2015 00:44:43	24C	1.040441	0.000004	0.000387	1.040828	36.612880	0.0002	
22	ab1510_026_027#22		1	2	12-Oct-2015 00:45:24	24C	1.040372	0.000004	0.000387	1.040759	36.610170	0.0001	
22	ab1510_026_027#22		1	3	12-Oct-2015 00:46:10	24C	1.040474	0.000004	0.000387	1.040861	36.614240	0.0002	
23	ab1510_026_027#23	026 21	1		12-Oct-2015 00:47:42	24C	1.042640	0.000003	0.000387	1.043027	36.700130	0.0001	
23	ab1510_026_027#23		1	1	12-Oct-2015 00:47:43	24C	1.042637	0.000003	0.000387	1.043024	36.699990	0.0001	
23	ab1510_026_027#23		1	2	12-Oct-2015 00:48:22	24C	1.042634	0.000003	0.000387	1.043021	36.699870	0.0001	
23	ab1510_026_027#23		1	3	12-Oct-2015 00:49:00	24C	1.042650	0.000004	0.000387	1.043038	36.700530	0.0001	
24	ab1510_026_027#24	026 22	1		12-Oct-2015 00:51:19	24C	1.043918	0.000005	0.000387	1.044306	36.750820	0.0002	
24	ab1510_026_027#24		1	1	12-Oct-2015 00:51:20	24C	1.043910	0.000005	0.000387	1.044297	36.750480	0.0002	
24	ab1510_026_027#24		1	2	12-Oct-2015 00:52:02	24C	1.043928	0.000004	0.000387	1.044315	36.751180	0.0001	
24	ab1510_026_027#24		1	3	12-Oct-2015 00:52:43	24C	1.043918	0.000005	0.000387	1.044305	36.750800	0.0002	
25	ab1510_026_027#25	026 23	1		12-Oct-2015 00:54:59	24C	1.040821	0.000004	0.000387	1.041209	36.627990	0.0002	
25	ab1510_026_027#25		1	1	12-Oct-2015 00:55:02	24C	1.040824	0.000004	0.000387	1.041211	36.628110	0.0002	
25	ab1510_026_027#25		1	2	12-Oct-2015 00:55:42	24C	1.040817	0.000005	0.000387	1.041204	36.627800	0.0002	
25	ab1510_026_027#25		1	3	12-Oct-2015 00:56:30	24C	1.040823	0.000003	0.000387	1.041211	36.628070	0.0001	
26	ab1510_026_027#26	026 24	1		12-Oct-2015 00:58:22	24C	1.033640	0.000004	0.000387	1.034027	36.343410	0.0002	
26	ab1510_026_027#26		1	1	12-Oct-2015 00:58:24	24C	1.033635	0.000004	0.000387	1.034023	36.343240	0.0002	
26	ab1510_026_027#26		1	2	12-Oct-2015 00:59:13	24C	1.033644	0.000002	0.000387	1.034032	36.343610	0.0001	
26	ab1510_026_027#26		1	3	12-Oct-2015 00:59:53	24C	1.033639	0.000006	0.000387	1.034027	36.343400	0.0002	
27	ab1510_026_027#27	027 1	1		12-Oct-2015 01:08:32	24C	0.995842	0.000004	0.000387	0.996229	34.851620	0.0001	
27	ab1510_026_027#27		1	1	12-Oct-2015 01:08:38	24C	0.995837	0.000003	0.000387	0.996224	34.851430	0.0001	
27	ab1510_026_027#27		1	2	12-Oct-2015 01:09:19	24C	0.995848	0.000005	0.000387	0.996235	34.851860	0.0002	
27	ab1510_026_027#27		1	3	12-Oct-2015 01:10:01	24C	0.995840	0.000004	0.000387	0.996228	34.851570	0.0001	
28	ab1510_026_027#28	027 2	1		12-Oct-2015 01:11:42	24C	0.996360	0.000004	0.000387	0.996747	34.872010	0.0002	
28	ab1510_026_027#28		1	1	12-Oct-2015 01:11:43	24C	0.996362	0.000005	0.000387	0.996749	34.872080	0.0002	
28	ab1510_026_027#28		1	2	12-Oct-2015 01:12:27	24C	0.996345	0.000004	0.000387	0.996732	34.871410	0.0002	
28	ab1510_026_027#28		1	3	12-Oct-2015 01:13:10	24C	0.996374	0.000003	0.000387	0.996761	34.872550	0.0001	
29	ab1510_026_027#29	027 3	1		12-Oct-2015 01:14:58	24C	0.996676	0.000002	0.000387	0.997063	34.884420	0.0001	
29	ab1510_026_027#29		1	1	12-Oct-2015 01:15:01	24C	0.996666	0.000002	0.000387	0.997054	34.884060	0.0001	
29	ab1510_026_027#29		1	2	12-Oct-2015 01:15:49	24C	0.996675	0.000000	0.000387	0.997062	34.884390	0.0000	
29	ab1510_026_027#29		1	3	12-Oct-2015 01:16:31	24C	0.996686	0.000003	0.000387	0.997073	34.884800	0.0001	
30	ab1510_026_027#30	027 4	1		12-Oct-2015 01:17:59	24C	0.996855	0.000004	0.000387	0.997242	34.891450	0.0001	
30	ab1510_026_027#30		1	1	12-Oct-2015 01:18:00	24C	0.996845	0.000003	0.000387	0.997232	34.891060	0.0001	
30	ab1510_026_027#30		1	2	12-Oct-2015 01:18:45	24C	0.996855	0.000005	0.000387	0.997242	34.891470	0.0002	
30	ab1510_026_027#30		1	3	12-Oct-2015 01:19:36	24C	0.996864	0.000003	0.000387	0.997251	34.891830	0.0001	
31	ab1510_026_027#31	027 5	1		12-Oct-2015 01:20:42	24C	0.996967	0.000004	0.000387	0.997354	34.895880	0.0002	
31	ab1510_026_027#31		1	1	12-Oct-2015 01:20:44	24C	0.996974	0.000004	0.000387	0.997361	34.896150	0.0002	
31	ab1510_026_027#31		1	2	12-Oct-2015 01:21:26	24C	0.996976	0.000004	0.000387	0.997363	34.896230	0.0002	
31	ab1510_026_027#31		1	3	12-Oct-2015 01:22:06	24C	0.996951	0.000004	0.000387	0.997338	34.895250	0.0002	
32	ab1510_026_027#32	027 5	1		12-Oct-2015 01:23:33	24C	0.996977	0.000003	0.000387	0.997364	34.896260	0.0001	027 5
32	ab1510_026_027#32		1	1	12-Oct-2015 01:23:35	24C	0.996981	0.000004	0.000387	0.997368	34.896430	0.0002	
32	ab1510_026_027#32		1	2	12-Oct-2015 01:24:13	24C	0.996929	0.000002	0.000387	0.997316	34.894360	0.0001	
32	ab1510_026_027#32		1	3	12-Oct-2015 01:24:53	24C	0.997021	0.000004	0.000387	0.997408	34.898000	0.0002	
33	ab1510_026_027#33	027 6	1		12-Oct-2015 01:26:14	24C	0.997271	0.000004	0.000387	0.997658	34.907830	0.0002	
33	ab1510_026_027#33		1	1	12-Oct-2015 01:26:15	24C	0.997278	0.000005	0.000387	0.997665	34.908110	0.0002	
33	ab1510_026_027#33		1	2	12-Oct-2015 01:26:51	24C	0.997261	0.000005	0.000387	0.997648	34.907440	0.0002	
33	ab1510_026_027#33		1	3	12-Oct-2015 01:27:33	24C	0.997273	0.000003	0.000387	0.997661	34.907940	0.0001	
34	ab1510_026_027#34	027 7	1		12-Oct-2015 01:29:22	24C	0.997803	0.000003	0.000387	0.998190	34.928760	0.0001	
34	ab1510_026_027#34		1	1	12-Oct-2015 01:29:24	24C	0.997796	0.000004	0.000387	0.998183	34.928470	0.0002	
34	ab1510_026_027#34		1	2	12-Oct-2015 01:30:09	24C	0.997809	0.000002	0.000387	0.998196	34.929010	0.0001	
34	ab1510_026_027#34		1	3	12-Oct-2015 01:30:51	24C	0.997804	0.000002	0.000387	0.998191	34.928810	0.0001	
35	ab1510_026_027#35	027 8	1		12-Oct-2015 01:31:56	24C	0.998336	0.000004	0.000387	0.998722	34.949730	0.0001	
35	ab1510_026_027#35		1	1	12-Oct-2015 01:31:58	24C	0.998337	0.000003	0.000387	0.998725	34.949800	0.0001	
35	ab1510_026_027#35		1	2	12-Oct-2015 01:32:38	24C	0.998333	0.000005	0.000387	0.998720	34.949620	0.0002	
35	ab1510_026_027#35		1	3	12-Oct-2015 01:33:20	24C	0.998336	0.000004	0.000387	0.998723	34.949750	0.0002	
36	ab1510_026_027#36	027 9	1		12-Oct-2015 01:35:04	24C	0.999071	0.000004	0.000387	0.999459	34.978690	0.0002	
36	ab1510_026_027#36		1	1	12-Oct-2015 01:35:06	24C	0.999052	0.000004	0.000387	0.999439	34.977920	0.0002	
36	ab1510_026_027#36		1	2	12-Oct-2015 01:35:49	24C	0.999067	0.000004	0.000387	0.999454	34.978490	0.0002	
36	ab1510_026_027#36		1	3	12-Oct-2015 01:36:41	24C	0.999096	0.000003	0.000387	0.999483	34.979650	0.0001	
37	ab1510_026_027#37	027 10	1		12-Oct-2015 01:38:26	24C	0.999658	0.000004	0.000387	1.000045	35.001760	0.0002	
37	ab1510_026_027#37		1	1	12-Oct-2015 01:38:28	24C	0.999656	0.000004	0.000387	1.000043	35.001690	0.0002	
37	ab1510_026_027#37		1	2	12-Oct-2015 01:39:05	24C	0.999647	0.000005	0.000387	1.000033	35.001320	0.0002	
37	ab1510_026_027#37		1	3	12-Oct-2015 01:39:50	24C	0.999671	0.000003	0.000387	1.000058	35.002280	0.0001	
38	ab1510_026_027#38	027 11	1		12-Oct-2015 01:41:18	24C	1.000169	0.000003	0.000387	1.000556	35.021900	0.0001	
38	ab1510_026_027#38		1	1	12-Oct-2015 01:41:22	24C	1.000173	0.000003	0.000387	1.000560	35.022050	0.0001	
38	ab1510_026_027#38		1	2	12-Oct-2015 01:42:01	24C	1.000160	0.000004	0.000387	1.000547	35.021530	0.0002	
38	ab1510_026_027#38		1	3	12-Oct-2015 01:42:42	24C	1.000175	0.000003	0.000387	1.000562	35.022120	0.0001	
39	ab1510_026_027#39	027 12	1		12-Oct-2015 01:44:08	24C	1.000840	0.000003	0.000387	1.001227	35.048310	0.0001	
39	ab1510_026_027#39		1	1	12-Oct-2015 01:44:10	24C	1.000838	0.000003	0.000387	1.001225	35.048210	0.0001	
39	ab1510_026_027#39		1	2	12-Oct-2015 01:44:52	24C	1.000837	0.000003	0.000387	1.001224	35.048180	0.0001	
39	ab1510_026_027#39		1	3	12-Oct-2015 01:45:42	24C	1.000846	0.000002	0.000387	1.001233	35.048530	0.0001	
40	ab1510_026_027#40	027 13	1		12-Oct-2015 01:47:39	24C	1.001579	0.000003	0.000387	1.001966	35.077400	0.0001	
40	ab1510_026_027#40		1	1	12-Oct-2015 01:47:41	24C	1.001575	0.000003	0.000387	1.001961	35.077220	0.0001	
40	ab1510_026_027#40		1	2	12-Oct-2015 01:48:20	24C	1.001578	0.000003	0.000387	1.001965	35.077350	0.0001	
40	ab1510_026_027#40		1	3	12-Oct-2015 01:49:01	24C	1.001584	0.000004	0.000387	1.001971	35.077610	0.0002	
41	ab1510_026_027#41	027 14	1		12-Oct-2015 01:50:31	24C	1.002363	0.000004	0.000387	1.002750	35.108260	0.0001	
41	ab1510_026_027#41		1	1	12-Oct-2015 01:50:32	24C	1.002359	0.000004	0.000387	1.002746	35.108110	0.0002	
41	ab1510_026_027#41		1	2	12-Oct-2015 01:51:28	24C	1.002358	0.000004	0.000387	1.002745	35.108070	0.0001	
41	ab1510_026_027#41		1	3	12-Oct-2015 01:52:09	24C	1.002371	0.000003	0.000387	1.002759	35.108600	0.0001	
42	ab1510_026_027#42	027 15	1		12-Oct-2015 01:53:53	24C	1.006147	0.000003	0.000387	1.006534	35.257340	0.0001	
42	ab1510_026_027#42		1	1	12-Oct-2015 01:53:57	24C	1.006144	0.000004	0.000387	1.006531	35.257210	0.0002	
42	ab1510_026_027#42		1	2	12-Oct-2015 01:54:36	24C	1.006143	0.000003	0.000387	1.006530	35.257190	0.0001	
42	ab1510_026_027#42		1	3	12-Oct-2015 01:55:18	24C	1.006154	0.000002	0.000387	1.006541	35.257600	0.0001	
43	ab1510_026_027#43	027 16	1		12-Oct-2015 01:57:18	24C	1.013995	0.000003	0.000387	1.014382	35.566820	0.0001	
43	ab1510_026_027#43		1	1	12-Oct-2015 01:57:19	24C	1.013999	0.000005	0.000387	1.014386	35.566970	0.0002	
43	ab1510_026_027#43		1	2	12-Oct-2015 01:57:58	24C	1.013984	0.000003	0.000387	1.014371	35.566380	0.0001	
43	ab1510_026_027#43		1	3	12-Oct-2015 01:58:42	24C	1.014002	0.000003	0.000387	1.014390	35.567110	0.0001	
44	ab1510_026_027#44	027 17	1		12-Oct-2015 02:01:31	24C	1.023479	0.000005	0.000387	1.023866	35.941390	0.0002	
44	ab1510_026_027#44		1	1	12-Oct-2015 02:01:33	24C	1.023468	0.000005	0.000387	1.023855	35.940960	0.0002	
44	ab1510_026_027#44		1	2	12-Oct-2015 02:02:10	24C	1.023477	0.000006	0.000387	1.023864	35.941310	0.0002	
44	ab1510_026_027#44		1	3	12-Oct-2015 02:02:50	24C	1.023492	0.000004	0.000387	1.023879	35.941900	0.0001	
45	ab1510_026_027#45	027 18	1		12-Oct-2015 02:04:22	24C	1.032784	0.000005	0.000387	1.033171	36.309530	0.0002	
45	ab1510_026_027#45		1	1	12-Oct-2015 02:04:24	24C	1.032771	0.000007	0.000387	1.033158	36.309010	0.0003	
45	ab1510_026_027#45		1	2	12-Oct-2015 02:05:04	24C	1.032789	0.000005	0.000387	1.033177	36.309730	0.0002	
45	ab1510_026_027#45		1	3	12-Oct-2015 02:05:44	24C	1.032792	0.000003	0.000387	1.033180	36.309840	0.0001	
46	ab1510_026_027#46	027 19	1		12-Oct-2015 02:07:31	24C	1.038041	0.000004	0.000387	1.038428	36.517770	0.0002	
46	ab1510_026_027#46		1	1	12-Oct-2015 02:07:33	24C	1.038045	0.000004	0.000387	1.038432	36.517930	0.0002	
46	ab1510_026_027#46		1	2	12-Oct-2015 02:08:16	24C	1.038056	0.000004	0.000387	1.038443	36.518360	0.0002	
46	ab1510_026_027#46		1	3	12-Oct-2015 02:08:56	24C	1.038022	0.000005	0.000387	1.038409	36.517020	0.0002	
47	ab1510_026_027#47	027 20	1		12-Oct-2015 02:10:23	24C	1.040168	0.000005	0.000387	1.040555	36.602090	0.0002	
47	ab1510_026_027#47		1	1	12-Oct-2015 02:10:26	24C	1.040171	0.000004	0.000387	1.040558	36.602200	0.0002	
47	ab1510_026_027#47		1	2	12-Oct-2015 02:11:06	24C	1.040159	0.000006	0.000387	1.040546	36.601710	0.0002	
47	ab1510_026_027#47		1	3	12-Oct-2015 02:11:46	24C	1.040175	0.000004	0.000387	1.040562	36.602360	0.0002	
48	ab1510_026_027#48	027 20	1		12-Oct-2015 02:14:36	24C	1.040274	0.000004	0.000387	1.040661	36.606260	0.0002	
48	ab1510_026_027#48		1	1	12-Oct-2015 02:14:41	24C	1.040280	0.000004	0.000387	1.040667	36.606520	0.0002	
48	ab1510_026_027#48		1	2	12-Oct-2015 02:15:29	24C	1.040264	0.000005	0.000387	1.040651	36.605890	0.0002	
48	ab1510_026_027#48		1	3	12-Oct-2015 02:16:06	24C	1.040277	0.000004	0.000387	1.040663	36.606380	0.0002	
49	ab1510_026_027#49	027 21	1		12-Oct-2015 02:17:40	24C	1.042021	0.000003	0.000387	1.042408	36.675550	0.0001	
49	ab1510_026_027#49		1	1	12-Oct-2015 02:17:41	24C	1.042003	0.000003	0.000387	1.042390	36.674850	0.0001	
49	ab1510_026_027#49		1	2	12-Oct-2015 02:18:23	24C	1.042024	0.000003	0.000387	1.042411	36.675680	0.0001	
