SampleNumber	SampleID	BottleLabel	SampleType	ReadingNumber	DateTime	BathTemperature	UncorrectedRatio	UncorrectedRatioStandDev	Correction	AdjustedRatio	CalculatedSalinity	CalculatedSalinityStandDev	Comments
7	ab1510#7		1	3	11-Oct-2015 11:23:42	24C	0.997681	0.000002	0.000394	0.998074	34.924220	0.0001	
8	ab1510#8	024 16	1		11-Oct-2015 11:25:03	24C	1.023918	0.000002	0.000394	1.024312	35.959030	0.0001	
8	ab1510#8		1	1	11-Oct-2015 11:25:13	24C	1.023931	0.000002	0.000394	1.024325	35.959540	0.0001	
8	ab1510#8		1	2	11-Oct-2015 11:25:54	24C	1.023919	0.000003	0.000394	1.024313	35.959060	0.0001	
8	ab1510#8		1	3	11-Oct-2015 11:26:33	24C	1.023904	0.000002	0.000394	1.024298	35.958490	0.0001	
9	ab1510#9	024 7	1		11-Oct-2015 11:28:28	24C	0.998214	0.000003	0.000394	0.998608	34.945220	0.0001	
9	ab1510#9		1	1	11-Oct-2015 11:28:38	24C	0.998228	0.000003	0.000394	0.998622	34.945770	0.0001	
9	ab1510#9		1	2	11-Oct-2015 11:29:24	24C	0.998208	0.000003	0.000394	0.998602	34.944980	0.0001	
9	ab1510#9		1	3	11-Oct-2015 11:30:06	24C	0.998206	0.000003	0.000394	0.998600	34.944900	0.0001	
10	ab1510#10	024 8	1		11-Oct-2015 11:31:40	24C	0.998643	0.000002	0.000394	0.999037	34.962090	0.0001	
10	ab1510#10		1	1	11-Oct-2015 11:31:50	24C	0.998639	0.000002	0.000394	0.999033	34.961920	0.0001	
10	ab1510#10		1	2	11-Oct-2015 11:32:33	24C	0.998644	0.000002	0.000394	0.999038	34.962140	0.0001	
10	ab1510#10		1	3	11-Oct-2015 11:33:17	24C	0.998646	0.000002	0.000394	0.999040	34.962220	0.0001	
11	ab1510#11	024 9	1		11-Oct-2015 11:34:49	24C	0.999129	0.000002	0.000394	0.999523	34.981240	0.0001	
11	ab1510#11		1	1	11-Oct-2015 11:34:59	24C	0.999129	0.000002	0.000394	0.999523	34.981210	0.0001	
11	ab1510#11		1	2	11-Oct-2015 11:35:42	24C	0.999124	0.000002	0.000394	0.999518	34.981040	0.0001	
11	ab1510#11		1	3	11-Oct-2015 11:36:25	24C	0.999135	0.000000	0.000394	0.999529	34.981470	0.0000	
12	ab1510#12	024 10	1		11-Oct-2015 11:38:16	24C	1.000192	0.000001	0.000394	1.000586	35.023070	0.0000	
12	ab1510#12		1	1	11-Oct-2015 11:38:26	24C	1.000210	0.000000	0.000394	1.000604	35.023780	0.0000	
12	ab1510#12		1	2	11-Oct-2015 11:39:10	24C	1.000151	0.000002	0.000394	1.000545	35.021450	0.0001	
12	ab1510#12		1	3	11-Oct-2015 11:39:54	24C	1.000215	0.000000	0.000394	1.000609	35.023980	0.0000	
13	ab1510#13	024 11	1		11-Oct-2015 11:41:24	24C	1.001080	0.000002	0.000394	1.001474	35.058030	0.0001	
13	ab1510#13		1	1	11-Oct-2015 11:41:34	24C	1.001075	0.000000	0.000394	1.001469	35.057830	0.0000	
13	ab1510#13		1	2	11-Oct-2015 11:42:16	24C	1.001074	0.000002	0.000394	1.001468	35.057810	0.0001	
13	ab1510#13		1	3	11-Oct-2015 11:43:00	24C	1.001091	0.000003	0.000394	1.001484	35.058440	0.0001	
14	ab1510#14	024 12	1		11-Oct-2015 11:44:31	24C	1.001636	0.000003	0.000394	1.002030	35.079920	0.0001	
14	ab1510#14		1	1	11-Oct-2015 11:44:41	24C	1.001632	0.000003	0.000394	1.002026	35.079760	0.0001	
14	ab1510#14		1	2	11-Oct-2015 11:45:25	24C	1.001631	0.000002	0.000394	1.002025	35.079730	0.0001	
14	ab1510#14		1	3	11-Oct-2015 11:46:08	24C	1.001645	0.000003	0.000394	1.002039	35.080270	0.0001	
15	ab1510#15	024 13	1		11-Oct-2015 11:52:05	24C	1.001925	0.000002	0.000394	1.002319	35.091280	0.0001	
15	ab1510#15		1	1	11-Oct-2015 11:52:15	24C	1.001941	0.000002	0.000394	1.002336	35.091940	0.0001	
15	ab1510#15		1	2	11-Oct-2015 11:52:58	24C	1.001945	0.000000	0.000394	1.002339	35.092080	0.0000	
15	ab1510#15		1	3	11-Oct-2015 11:53:41	24C	1.001888	0.000003	0.000394	1.002282	35.089820	0.0001	
16	ab1510#16	024 14	1		11-Oct-2015 12:18:19	24C	1.006038	0.000003	0.000394	1.006432	35.253310	0.0001	
16	ab1510#16		1	1	11-Oct-2015 12:18:29	24C	1.006034	0.000002	0.000394	1.006428	35.253170	0.0001	
16	ab1510#16		1	2	11-Oct-2015 12:19:12	24C	1.006038	0.000002	0.000394	1.006432	35.253330	0.0001	
16	ab1510#16		1	3	11-Oct-2015 12:19:55	24C	1.006042	0.000004	0.000394	1.006436	35.253450	0.0002	
17	ab1510#17	024 15	1		11-Oct-2015 12:21:29	24C	1.014294	0.000003	0.000394	1.014688	35.578890	0.0001	
17	ab1510#17		1	1	11-Oct-2015 12:21:39	24C	1.014292	0.000003	0.000394	1.014686	35.578810	0.0001	
17	ab1510#17		1	2	11-Oct-2015 12:22:23	24C	1.014292	0.000003	0.000394	1.014686	35.578810	0.0001	
17	ab1510#17		1	3	11-Oct-2015 12:23:05	24C	1.014299	0.000002	0.000394	1.014693	35.579060	0.0001	
18	ab1510#18	024 16	1		11-Oct-2015 12:24:36	24C	1.023902	0.000003	0.000394	1.024296	35.958400	0.0001	
18	ab1510#18		1	1	11-Oct-2015 12:24:46	24C	1.023890	0.000002	0.000394	1.024285	35.957940	0.0001	
18	ab1510#18		1	2	11-Oct-2015 12:25:30	24C	1.023912	0.000003	0.000394	1.024306	35.958790	0.0001	
18	ab1510#18		1	3	11-Oct-2015 12:26:12	24C	1.023904	0.000004	0.000394	1.024299	35.958490	0.0001	
19	ab1510#19	024 17	1		11-Oct-2015 12:27:45	24C	1.032432	0.000001	0.000394	1.032826	36.295850	0.0000	
19	ab1510#19		1	1	11-Oct-2015 12:27:55	24C	1.032424	0.000002	0.000394	1.032818	36.295570	0.0001	
19	ab1510#19		1	2	11-Oct-2015 12:28:38	24C	1.032426	0.000002	0.000394	1.032820	36.295610	0.0001	
19	ab1510#19		1	3	11-Oct-2015 12:29:21	24C	1.032445	0.000000	0.000394	1.032839	36.296380	0.0000	
20	ab1510#20	024 18	1		11-Oct-2015 12:30:53	24C	1.038260	0.000003	0.000394	1.038654	36.526730	0.0001	
20	ab1510#20		1	1	11-Oct-2015 12:31:03	24C	1.038258	0.000003	0.000394	1.038652	36.526640	0.0001	
20	ab1510#20		1	2	11-Oct-2015 12:31:46	24C	1.038267	0.000002	0.000394	1.038660	36.526980	0.0001	
20	ab1510#20		1	3	11-Oct-2015 12:32:29	24C	1.038256	0.000003	0.000394	1.038651	36.526580	0.0001	
21	ab1510#21	024 19	1		11-Oct-2015 12:34:21	24C	1.039981	0.000003	0.000394	1.040375	36.594930	0.0001	
21	ab1510#21		1	1	11-Oct-2015 12:34:31	24C	1.039987	0.000003	0.000394	1.040381	36.595180	0.0001	
21	ab1510#21		1	2	11-Oct-2015 12:35:14	24C	1.039982	0.000003	0.000394	1.040376	36.594980	0.0001	
21	ab1510#21		1	3	11-Oct-2015 12:35:57	24C	1.039973	0.000003	0.000394	1.040367	36.594620	0.0001	
22	ab1510#22	024 20	1		11-Oct-2015 12:37:49	24C	1.041606	0.000002	0.000394	1.042000	36.659360	0.0001	
22	ab1510#22		1	1	11-Oct-2015 12:37:59	24C	1.041610	0.000003	0.000394	1.042004	36.659530	0.0001	
22	ab1510#22		1	2	11-Oct-2015 12:38:44	24C	1.041602	0.000002	0.000394	1.041996	36.659200	0.0001	
22	ab1510#22		1	3	11-Oct-2015 12:39:27	24C	1.041605	0.000002	0.000394	1.041999	36.659360	0.0001	
23	ab1510#23	024 21	1		11-Oct-2015 12:41:19	24C	1.042021	0.000002	0.000394	1.042415	36.675830	0.0001	
23	ab1510#23		1	1	11-Oct-2015 12:41:29	24C	1.042016	0.000002	0.000394	1.042410	36.675640	0.0001	
23	ab1510#23		1	2	11-Oct-2015 12:42:12	24C	1.042026	0.000002	0.000394	1.042420	36.676030	0.0001	
23	ab1510#23		1	3	11-Oct-2015 12:42:56	24C	1.042020	0.000002	0.000394	1.042414	36.675810	0.0001	
24	ab1510#24	024 22	1		11-Oct-2015 12:44:27	24C	1.040107	0.000003	0.000394	1.040501	36.599950	0.0001	
24	ab1510#24		1	1	11-Oct-2015 12:44:37	24C	1.040114	0.000002	0.000394	1.040508	36.600210	0.0001	
24	ab1510#24		1	2	11-Oct-2015 12:45:19	24C	1.040097	0.000003	0.000394	1.040491	36.599540	0.0001	
24	ab1510#24		1	3	11-Oct-2015 12:46:02	24C	1.040111	0.000003	0.000394	1.040505	36.600100	0.0001	
25	ab1510#25	024 23	1		11-Oct-2015 12:47:34	24C	1.035707	0.000002	0.000394	1.036101	36.425540	0.0001	
25	ab1510#25		1	1	11-Oct-2015 12:47:44	24C	1.035705	0.000002	0.000394	1.036099	36.425500	0.0001	
25	ab1510#25		1	2	11-Oct-2015 12:48:28	24C	1.035699	0.000002	0.000394	1.036093	36.425240	0.0001	
25	ab1510#25		1	3	11-Oct-2015 12:49:11	24C	1.035715	0.000004	0.000394	1.036109	36.425900	0.0001	
26	ab1510#26	025 1	1		11-Oct-2015 12:59:34	24C	0.995873	0.000002	0.000394	0.996267	34.853130	0.0001	
26	ab1510#26		1	1	11-Oct-2015 12:59:45	24C	0.995883	0.000003	0.000394	0.996277	34.853510	0.0001	
26	ab1510#26		1	2	11-Oct-2015 13:00:27	24C	0.995870	0.000000	0.000394	0.996264	34.853000	0.0000	
26	ab1510#26		1	3	11-Oct-2015 13:01:10	24C	0.995867	0.000003	0.000394	0.996261	34.852880	0.0001	
27	ab1510#27	025 2	1		11-Oct-2015 13:02:42	24C	0.996553	0.000002	0.000394	0.996947	34.879850	0.0001	
27	ab1510#27		1	1	11-Oct-2015 13:02:52	24C	0.996557	0.000002	0.000394	0.996951	34.880000	0.0001	
27	ab1510#27		1	2	11-Oct-2015 13:03:35	24C	0.996551	0.000003	0.000394	0.996945	34.879780	0.0001	
27	ab1510#27		1	3	11-Oct-2015 13:04:20	24C	0.996551	0.000002	0.000394	0.996945	34.879770	0.0001	
28	ab1510#28	025 3	1		11-Oct-2015 13:05:53	24C	0.996721	0.000003	0.000394	0.997115	34.886460	0.0001	
28	ab1510#28		1	1	11-Oct-2015 13:06:03	24C	0.996722	0.000003	0.000394	0.997116	34.886510	0.0001	
28	ab1510#28		1	2	11-Oct-2015 13:06:47	24C	0.996707	0.000003	0.000394	0.997101	34.885930	0.0001	
28	ab1510#28		1	3	11-Oct-2015 13:07:32	24C	0.996732	0.000003	0.000394	0.997127	34.886920	0.0001	
29	ab1510#29	025 4	1		11-Oct-2015 13:09:03	24C	0.996834	0.000002	0.000394	0.997228	34.890910	0.0001	
29	ab1510#29		1	1	11-Oct-2015 13:09:13	24C	0.996831	0.000002	0.000394	0.997225	34.890780	0.0001	
29	ab1510#29		1	2	11-Oct-2015 13:09:58	24C	0.996834	0.000002	0.000394	0.997228	34.890920	0.0001	
29	ab1510#29		1	3	11-Oct-2015 13:10:41	24C	0.996837	0.000002	0.000394	0.997230	34.891020	0.0001	
30	ab1510#30	025 5	1		11-Oct-2015 13:12:36	24C	0.996950	0.000002	0.000394	0.997343	34.895460	0.0001	
30	ab1510#30		1	1	11-Oct-2015 13:12:46	24C	0.996957	0.000002	0.000394	0.997350	34.895740	0.0001	
30	ab1510#30		1	2	11-Oct-2015 13:13:29	24C	0.996957	0.000002	0.000394	0.997350	34.895740	0.0001	
30	ab1510#30		1	3	11-Oct-2015 13:14:13	24C	0.996936	0.000002	0.000394	0.997329	34.894920	0.0001	
31	ab1510#31	025 6	1		11-Oct-2015 13:15:46	24C	0.997257	0.000002	0.000394	0.997650	34.907540	0.0001	
31	ab1510#31		1	1	11-Oct-2015 13:15:56	24C	0.997246	0.000002	0.000394	0.997640	34.907130	0.0001	
31	ab1510#31		1	2	11-Oct-2015 13:16:39	24C	0.997261	0.000002	0.000394	0.997654	34.907700	0.0001	
31	ab1510#31		1	3	11-Oct-2015 13:17:21	24C	0.997263	0.000003	0.000394	0.997657	34.907790	0.0001	
32	ab1510#32	025 7	1		11-Oct-2015 15:11:29	24C	0.997776	0.000002	0.000394	0.998170	34.927990	0.0001	
32	ab1510#32		1	1	11-Oct-2015 15:11:39	24C	0.997774	0.000002	0.000394	0.998168	34.927910	0.0001	
32	ab1510#32		1	2	11-Oct-2015 15:12:23	24C	0.997786	0.000002	0.000394	0.998180	34.928370	0.0001	
32	ab1510#32		1	3	11-Oct-2015 15:13:07	24C	0.997769	0.000002	0.000394	0.998163	34.927680	0.0001	
33	ab1510#33	025 8	1		11-Oct-2015 15:15:02	24C	0.998271	0.000002	0.000394	0.998665	34.947470	0.0001	
33	ab1510#33		1	1	11-Oct-2015 15:15:12	24C	0.998304	0.000002	0.000394	0.998698	34.948740	0.0001	
33	ab1510#33		1	2	11-Oct-2015 15:15:55	24C	0.998195	0.000000	0.000394	0.998589	34.944470	0.0000	
33	ab1510#33		1	3	11-Oct-2015 15:16:39	24C	0.998316	0.000003	0.000394	0.998710	34.949210	0.0001	
34	ab1510#34	025 11	1		11-Oct-2015 15:18:15	24C	1.000288	0.000001	0.000394	1.000682	35.026840	0.0000	
34	ab1510#34		1	1	11-Oct-2015 15:18:25	24C	1.000285	0.000000	0.000394	1.000679	35.026730	0.0000	
34	ab1510#34		1	2	11-Oct-2015 15:19:09	24C	1.000283	0.000003	0.000394	1.000677	35.026650	0.0001	
34	ab1510#34		1	3	11-Oct-2015 15:19:52	24C	1.000295	0.000000	0.000394	1.000689	35.027130	0.0000	
35	ab1510#35	025 21	1		11-Oct-2015 15:21:27	24C	1.040568	0.000003	0.000394	1.040961	36.618190	0.0001	
35	ab1510#35		1	1	11-Oct-2015 15:21:37	24C	1.040570	0.000002	0.000394	1.040964	36.618290	0.0001	
35	ab1510#35		1	2	11-Oct-2015 15:22:21	24C	1.040541	0.000002	0.000394	1.040935	36.617160	0.0001	
35	ab1510#35		1	3	11-Oct-2015 15:23:04	24C	1.040591	0.000004	0.000394	1.040985	36.619130	0.0002	
36	ab1510#36	025 9	1		11-Oct-2015 15:25:14	24C	0.998914	0.000002	0.000394	0.999308	34.972770	0.0001	
36	ab1510#36		1	1	11-Oct-2015 15:25:24	24C	0.998919	0.000002	0.000394	0.999313	34.972970	0.0001	
36	ab1510#36		1	2	11-Oct-2015 15:26:07	24C	0.998918	0.000003	0.000394	0.999312	34.972920	0.0001	
36	ab1510#36		1	3	11-Oct-2015 15:26:51	24C	0.998906	0.000002	0.000394	0.999299	34.972430	0.0001	
37	ab1510#37	025 10	1		11-Oct-2015 15:28:28	24C	0.999731	0.000002	0.000394	1.000125	35.004930	0.0001	
37	ab1510#37		1	1	11-Oct-2015 15:28:38	24C	0.999730	0.000000	0.000394	1.000124	35.004880	0.0000	
37	ab1510#37		1	2	11-Oct-2015 15:29:21	24C	0.999728	0.000003	0.000394	1.000121	35.004780	0.0001	
37	ab1510#37		1	3	11-Oct-2015 15:30:04	24C	0.999736	0.000002	0.000394	1.000130	35.005120	0.0001	
38	ab1510#38	025 11	1		11-Oct-2015 15:31:37	24C	1.000308	0.000003	0.000394	1.000702	35.027630	0.0001	
38	ab1510#38		1	1	11-Oct-2015 15:31:47	24C	1.000302	0.000004	0.000394	1.000696	35.027400	0.0002	
38	ab1510#38		1	2	11-Oct-2015 15:32:32	24C	1.000301	0.000002	0.000394	1.000695	35.027340	0.0001	
38	ab1510#38		1	3	11-Oct-2015 15:33:16	24C	1.000321	0.000004	0.000394	1.000715	35.028140	0.0002	
39	ab1510#39	025 12	1		11-Oct-2015 15:34:49	24C	1.001080	0.000002	0.000394	1.001474	35.058030	0.0001	
39	ab1510#39		1	1	11-Oct-2015 15:34:59	24C	1.001079	0.000002	0.000394	1.001473	35.057990	0.0001	
39	ab1510#39		1	2	11-Oct-2015 15:35:43	24C	1.001101	0.000002	0.000394	1.001495	35.058870	0.0001	
39	ab1510#39		1	3	11-Oct-2015 15:36:26	24C	1.001060	0.000000	0.000394	1.001454	35.057240	0.0000	
40	ab1510#40	025 13	1		11-Oct-2015 15:38:02	24C	1.001412	0.000002	0.000394	1.001806	35.071110	0.0001	
40	ab1510#40		1	1	11-Oct-2015 15:38:12	24C	1.001429	0.000002	0.000394	1.001823	35.071750	0.0001	
40	ab1510#40		1	2	11-Oct-2015 15:38:55	24C	1.001466	0.000002	0.000394	1.001860	35.073220	0.0001	
40	ab1510#40		1	3	11-Oct-2015 15:39:38	24C	1.001343	0.000003	0.000394	1.001737	35.068360	0.0001	
41	ab1510#41	025 14	1		11-Oct-2015 15:41:29	24C	1.001689	0.000002	0.000394	1.002083	35.082000	0.0001	
41	ab1510#41		1	1	11-Oct-2015 15:41:39	24C	1.001688	0.000003	0.000394	1.002082	35.081960	0.0001	
41	ab1510#41		1	2	11-Oct-2015 15:42:22	24C	1.001695	0.000000	0.000394	1.002089	35.082240	0.0000	
41	ab1510#41		1	3	11-Oct-2015 15:43:06	24C	1.001684	0.000002	0.000394	1.002077	35.081780	0.0001	
42	ab1510#42	025 15	1		11-Oct-2015 15:44:39	24C	1.004313	0.000003	0.000394	1.004707	35.185330	0.0001	
42	ab1510#42		1	1	11-Oct-2015 15:44:49	24C	1.004312	0.000002	0.000394	1.004706	35.185300	0.0001	
42	ab1510#42		1	2	11-Oct-2015 15:45:34	24C	1.004312	0.000002	0.000394	1.004706	35.185300	0.0001	
42	ab1510#42		1	3	11-Oct-2015 15:46:17	24C	1.004315	0.000003	0.000394	1.004709	35.185410	0.0001	
43	ab1510#43	025 16	1		11-Oct-2015 15:47:32	24C	1.009921	0.000002	0.000394	1.010315	35.406380	0.0001	
43	ab1510#43		1	1	11-Oct-2015 15:47:42	24C	1.009925	0.000000	0.000394	1.010319	35.406530	0.0000	
43	ab1510#43		1	2	11-Oct-2015 15:48:25	24C	1.009906	0.000002	0.000394	1.010300	35.405780	0.0001	
43	ab1510#43		1	3	11-Oct-2015 15:49:08	24C	1.009932	0.000003	0.000394	1.010326	35.406810	0.0001	
44	ab1510#44	025 17	1		11-Oct-2015 15:50:59	24C	1.019179	0.000002	0.000394	1.019573	35.771740	0.0001	
44	ab1510#44		1	1	11-Oct-2015 15:51:09	24C	1.019180	0.000000	0.000394	1.019574	35.771800	0.0000	
44	ab1510#44		1	2	11-Oct-2015 15:51:53	24C	1.019173	0.000003	0.000394	1.019567	35.771520	0.0001	
44	ab1510#44		1	3	11-Oct-2015 15:52:36	24C	1.019183	0.000003	0.000394	1.019576	35.771900	0.0001	
45	ab1510#45	025 18	1		11-Oct-2015 15:54:30	24C	1.029080	0.000002	0.000394	1.029474	36.163170	0.0001	
45	ab1510#45		1	1	11-Oct-2015 15:54:40	24C	1.029065	0.000002	0.000394	1.029459	36.162570	0.0001	
45	ab1510#45		1	2	11-Oct-2015 15:55:24	24C	1.029082	0.000003	0.000394	1.029476	36.163240	0.0001	
45	ab1510#45		1	3	11-Oct-2015 15:56:07	24C	1.029094	0.000002	0.000394	1.029488	36.163720	0.0001	
46	ab1510#46	025 19	1		11-Oct-2015 15:57:39	24C	1.036393	0.000002	0.000394	1.036787	36.452740	0.0001	
46	ab1510#46		1	1	11-Oct-2015 15:57:49	24C	1.036391	0.000002	0.000394	1.036785	36.452680	0.0001	
46	ab1510#46		1	2	11-Oct-2015 15:58:33	24C	1.036396	0.000002	0.000394	1.036790	36.452850	0.0001	
46	ab1510#46		1	3	11-Oct-2015 15:59:17	24C	1.036391	0.000002	0.000394	1.036785	36.452680	0.0001	
47	ab1510#47	025 20	1		11-Oct-2015 16:01:09	24C	1.039268	0.000002	0.000394	1.039662	36.566670	0.0001	
47	ab1510#47		1	1	11-Oct-2015 16:01:19	24C	1.039260	0.000000	0.000394	1.039654	36.566360	0.0000	
47	ab1510#47		1	2	11-Oct-2015 16:02:03	24C	1.039272	0.000003	0.000394	1.039666	36.566840	0.0001	
47	ab1510#47		1	3	11-Oct-2015 16:02:48	24C	1.039272	0.000002	0.000394	1.039666	36.566820	0.0001	
48	ab1510#48	025 21	1		11-Oct-2015 16:04:23	24C	1.040624	0.000003	0.000394	1.041018	36.620430	0.0001	
48	ab1510#48		1	1	11-Oct-2015 16:04:33	24C	1.040627	0.000002	0.000394	1.041021	36.620540	0.0001	
48	ab1510#48		1	2	11-Oct-2015 16:05:17	24C	1.040625	0.000004	0.000394	1.041018	36.620460	0.0001	
48	ab1510#48		1	3	11-Oct-2015 16:06:01	24C	1.040620	0.000004	0.000394	1.041014	36.620300	0.0001	
49	ab1510#49	025 22	1		11-Oct-2015 16:07:33	24C	1.042393	0.000002	0.000394	1.042787	36.690580	0.0001	
49	ab1510#49		1	1	11-Oct-2015 16:07:44	24C	1.042388	0.000003	0.000394	1.042782	36.690400	0.0001	
49	ab1510#49		1	2	11-Oct-2015 16:08:26	24C	1.042395	0.000002	0.000394	1.042790	36.690690	0.0001	
49	ab1510#49		1	3	11-Oct-2015 16:09:09	24C	1.042395	0.000003	0.000394	1.042789	36.690650	0.0001	
50	ab1510#50	025 23	1		11-Oct-2015 16:11:03	24C	1.042940	0.000003	0.000394	1.043333	36.712270	0.0001	
50	ab1510#50		1	1	11-Oct-2015 16:11:13	24C	1.042964	0.000002	0.000394	1.043357	36.713220	0.0001	
50	ab1510#50		1	2	11-Oct-2015 16:11:56	24C	1.042955	0.000003	0.000394	1.043349	36.712870	0.0001	
50	ab1510#50		1	3	11-Oct-2015 16:12:39	24C	1.042901	0.000003	0.000394	1.043294	36.710720	0.0001	
51	ab1510#51	025 24	1		11-Oct-2015 16:14:14	24C	1.039355	0.000003	0.000394	1.039749	36.570120	0.0001	
51	ab1510#51		1	1	11-Oct-2015 16:14:24	24C	1.039361	0.000004	0.000394	1.039755	36.570370	0.0002	
51	ab1510#51		1	2	11-Oct-2015 16:15:08	24C	1.039348	0.000003	0.000394	1.039743	36.569870	0.0001	
51	ab1510#51		1	3	11-Oct-2015 16:15:52	24C	1.039355	0.000002	0.000394	1.039749	36.570130	0.0001	
6	Calibration#6	p158	0		11-Oct-2015 16:20:10	24C	0.999365	0.000000	0.000335	0.999700	0.000000	0.0000	
6	Calibration#6		0	1	11-Oct-2015 16:20:11	24C	0.999365	0.000000	0.000335	0.999700	0.000000	0.0000	
7	Calibration#7	p158	0		11-Oct-2015 16:20:54	24C	0.999373	0.000003	0.000327	0.999700	0.000000	0.0000	
7	Calibration#7		0	1	11-Oct-2015 16:20:55	24C	0.999373	0.000003	0.000327	0.999700	0.000000	0.0000	
8	Calibration#8	p158	0		11-Oct-2015 16:21:38	24C	0.999375	0.000002	0.000325	0.999700	0.000000	0.0000	
8	Calibration#8		0	1	11-Oct-2015 16:21:38	24C	0.999375	0.000002	0.000325	0.999700	0.000000	0.0000	
