SampleNumber	SampleID	BottleLabel	SampleType	ReadingNumber	DateTime	BathTemperature	UncorrectedRatio	UncorrectedRatioStandDev	Correction	AdjustedRatio	CalculatedSalinity	CalculatedSalinityStandDev	Comments
3	ab1510_036_044#3		1	2	19-Oct-2015 05:18:19	24C	1.039296	0.000005	0.000382	1.039678	36.567310	0.0002	
3	ab1510_036_044#3		1	3	19-Oct-2015 05:19:02	24C	1.039294	0.000003	0.000382	1.039676	36.567230	0.0001	
4	ab1510_036_044#4	036 4	1		19-Oct-2015 05:20:58	24C	1.044650	0.000003	0.000382	1.045032	36.779650	0.0001	
4	ab1510_036_044#4		1	1	19-Oct-2015 05:21:08	24C	1.044657	0.000003	0.000382	1.045039	36.779930	0.0001	
4	ab1510_036_044#4		1	2	19-Oct-2015 05:21:47	24C	1.044656	0.000003	0.000382	1.045038	36.779900	0.0001	
4	ab1510_036_044#4		1	3	19-Oct-2015 05:22:37	24C	1.044636	0.000003	0.000382	1.045019	36.779120	0.0001	
5	ab1510_036_044#5	036 6	1		19-Oct-2015 05:24:53	24C	1.034328	0.000004	0.000382	1.034710	36.370450	0.0002	
5	ab1510_036_044#5		1	1	19-Oct-2015 05:24:56	24C	1.034325	0.000004	0.000382	1.034706	36.370330	0.0001	
5	ab1510_036_044#5		1	2	19-Oct-2015 05:25:47	24C	1.034327	0.000005	0.000382	1.034708	36.370410	0.0002	
5	ab1510_036_044#5		1	3	19-Oct-2015 05:26:28	24C	1.034332	0.000004	0.000382	1.034714	36.370610	0.0002	
6	ab1510_036_044#6	036 8	1		19-Oct-2015 05:28:43	24C	1.034430	0.000003	0.000382	1.034812	36.374510	0.0001	
6	ab1510_036_044#6		1	1	19-Oct-2015 05:28:44	24C	1.034435	0.000004	0.000382	1.034817	36.374700	0.0002	
6	ab1510_036_044#6		1	2	19-Oct-2015 05:29:22	24C	1.034413	0.000004	0.000382	1.034795	36.373830	0.0001	
6	ab1510_036_044#6		1	3	19-Oct-2015 05:30:17	24C	1.034442	0.000003	0.000382	1.034825	36.374990	0.0001	
7	ab1510_036_044#7	037 1	1		19-Oct-2015 05:32:48	24C	1.010773	0.000003	0.000382	1.011155	35.439500	0.0001	
7	ab1510_036_044#7		1	1	19-Oct-2015 05:32:54	24C	1.010805	0.000004	0.000382	1.011188	35.440790	0.0001	
7	ab1510_036_044#7		1	2	19-Oct-2015 05:33:32	24C	1.010776	0.000004	0.000382	1.011158	35.439600	0.0001	
7	ab1510_036_044#7		1	3	19-Oct-2015 05:34:16	24C	1.010738	0.000003	0.000382	1.011120	35.438120	0.0001	
8	ab1510_036_044#8	037 2	1		19-Oct-2015 05:40:30	24C	1.023336	0.000003	0.000382	1.023718	35.935550	0.0001	
8	ab1510_036_044#8		1	1	19-Oct-2015 05:40:33	24C	1.023338	0.000003	0.000382	1.023719	35.935600	0.0001	
8	ab1510_036_044#8		1	2	19-Oct-2015 05:41:14	24C	1.023340	0.000004	0.000382	1.023722	35.935720	0.0001	
8	ab1510_036_044#8		1	3	19-Oct-2015 05:41:52	24C	1.023331	0.000003	0.000382	1.023713	35.935340	0.0001	
9	ab1510_036_044#9	037 2	1		19-Oct-2015 05:44:25	24C	1.023353	0.000004	0.000382	1.023735	35.936220	0.0001	
9	ab1510_036_044#9		1	1	19-Oct-2015 05:44:27	24C	1.023350	0.000004	0.000382	1.023732	35.936090	0.0002	
9	ab1510_036_044#9		1	2	19-Oct-2015 05:45:07	24C	1.023355	0.000004	0.000382	1.023736	35.936270	0.0001	
9	ab1510_036_044#9		1	3	19-Oct-2015 05:45:54	24C	1.023355	0.000003	0.000382	1.023737	35.936290	0.0001	
10	ab1510_036_044#10	037 4	1		19-Oct-2015 05:48:04	24C	1.039965	0.000004	0.000382	1.040347	36.593810	0.0001	
10	ab1510_036_044#10		1	1	19-Oct-2015 05:48:07	24C	1.039980	0.000004	0.000382	1.040363	36.594440	0.0001	
10	ab1510_036_044#10		1	2	19-Oct-2015 05:49:03	24C	1.039947	0.000005	0.000382	1.040329	36.593100	0.0002	
10	ab1510_036_044#10		1	3	19-Oct-2015 05:49:42	24C	1.039967	0.000002	0.000382	1.040349	36.593890	0.0001	
11	ab1510_036_044#11	037 6	1		19-Oct-2015 05:51:58	24C	1.039279	0.000004	0.000382	1.039661	36.566650	0.0002	
11	ab1510_036_044#11		1	1	19-Oct-2015 05:52:00	24C	1.039282	0.000005	0.000382	1.039665	36.566780	0.0002	
11	ab1510_036_044#11		1	2	19-Oct-2015 05:52:41	24C	1.039284	0.000003	0.000382	1.039666	36.566830	0.0001	
11	ab1510_036_044#11		1	3	19-Oct-2015 05:53:35	24C	1.039271	0.000003	0.000382	1.039653	36.566330	0.0001	
12	ab1510_036_044#12	037 8	1		19-Oct-2015 05:55:55	24C	1.033532	0.000004	0.000382	1.033913	36.338910	0.0002	
12	ab1510_036_044#12		1	1	19-Oct-2015 05:55:57	24C	1.033535	0.000004	0.000382	1.033918	36.339070	0.0002	
12	ab1510_036_044#12		1	2	19-Oct-2015 05:56:35	24C	1.033529	0.000005	0.000382	1.033910	36.338790	0.0002	
12	ab1510_036_044#12		1	3	19-Oct-2015 05:57:12	24C	1.033531	0.000003	0.000382	1.033912	36.338870	0.0001	
13	ab1510_036_044#13	037 10	1		19-Oct-2015 05:59:34	24C	1.033506	0.000003	0.000382	1.033888	36.337920	0.0001	
13	ab1510_036_044#13		1	1	19-Oct-2015 05:59:37	24C	1.033504	0.000004	0.000382	1.033886	36.337830	0.0002	
13	ab1510_036_044#13		1	2	19-Oct-2015 06:00:17	24C	1.033510	0.000004	0.000382	1.033892	36.338090	0.0001	
13	ab1510_036_044#13		1	3	19-Oct-2015 06:01:04	24C	1.033505	0.000000	0.000382	1.033887	36.337860	0.0000	
14	ab1510_036_044#14	038 1	1		19-Oct-2015 06:03:27	24C	1.003501	0.000003	0.000382	1.003883	35.152870	0.0001	
14	ab1510_036_044#14		1	1	19-Oct-2015 06:03:28	24C	1.003489	0.000004	0.000382	1.003871	35.152410	0.0002	
14	ab1510_036_044#14		1	2	19-Oct-2015 06:04:24	24C	1.003507	0.000003	0.000382	1.003889	35.153120	0.0001	
14	ab1510_036_044#14		1	3	19-Oct-2015 06:05:04	24C	1.003506	0.000003	0.000382	1.003888	35.153080	0.0001	
15	ab1510_036_044#15	038 1	1		19-Oct-2015 06:08:16	24C	1.003482	0.000003	0.000382	1.003864	35.152160	0.0001	
15	ab1510_036_044#15		1	1	19-Oct-2015 06:08:26	24C	1.003488	0.000003	0.000382	1.003869	35.152360	0.0001	
15	ab1510_036_044#15		1	2	19-Oct-2015 06:09:10	24C	1.003475	0.000004	0.000382	1.003857	35.151870	0.0002	
15	ab1510_036_044#15		1	3	19-Oct-2015 06:09:54	24C	1.003484	0.000002	0.000382	1.003867	35.152230	0.0001	
16	ab1510_036_044#16	038 2	1		19-Oct-2015 06:11:58	24C	1.011068	0.000004	0.000382	1.011450	35.451130	0.0002	
16	ab1510_036_044#16		1	1	19-Oct-2015 06:12:00	24C	1.011067	0.000003	0.000382	1.011448	35.451080	0.0001	
16	ab1510_036_044#16		1	2	19-Oct-2015 06:12:41	24C	1.011063	0.000004	0.000382	1.011445	35.450950	0.0001	
16	ab1510_036_044#16		1	3	19-Oct-2015 06:13:29	24C	1.011073	0.000005	0.000382	1.011456	35.451350	0.0002	
17	ab1510_036_044#17	038 4	1		19-Oct-2015 06:15:42	24C	1.029590	0.000004	0.000382	1.029972	36.182870	0.0002	
17	ab1510_036_044#17		1	1	19-Oct-2015 06:15:45	24C	1.029591	0.000004	0.000382	1.029973	36.182930	0.0002	
17	ab1510_036_044#17		1	2	19-Oct-2015 06:16:33	24C	1.029589	0.000005	0.000382	1.029971	36.182840	0.0002	
17	ab1510_036_044#17		1	3	19-Oct-2015 06:17:16	24C	1.029589	0.000003	0.000382	1.029971	36.182850	0.0001	
18	ab1510_036_044#18	038 6	1		19-Oct-2015 06:20:03	24C	1.047566	0.000005	0.000382	1.047948	36.895390	0.0002	
18	ab1510_036_044#18		1	1	19-Oct-2015 06:20:05	24C	1.047554	0.000005	0.000382	1.047936	36.894910	0.0002	
18	ab1510_036_044#18		1	2	19-Oct-2015 06:20:56	24C	1.047571	0.000005	0.000382	1.047953	36.895610	0.0002	
18	ab1510_036_044#18		1	3	19-Oct-2015 06:21:43	24C	1.047572	0.000004	0.000382	1.047954	36.895650	0.0001	
19	ab1510_036_044#19	038 8	1		19-Oct-2015 06:24:01	24C	1.033532	0.000004	0.000382	1.033914	36.338930	0.0001	
19	ab1510_036_044#19		1	1	19-Oct-2015 06:24:07	24C	1.033536	0.000003	0.000382	1.033919	36.339110	0.0001	
19	ab1510_036_044#19		1	2	19-Oct-2015 06:24:48	24C	1.033531	0.000004	0.000382	1.033913	36.338910	0.0002	
19	ab1510_036_044#19		1	3	19-Oct-2015 06:25:27	24C	1.033528	0.000004	0.000382	1.033910	36.338780	0.0001	
20	ab1510_036_044#20	038 10	1		19-Oct-2015 06:27:52	24C	1.033231	0.000005	0.000382	1.033613	36.327010	0.0002	
20	ab1510_036_044#20		1	1	19-Oct-2015 06:28:02	24C	1.033242	0.000004	0.000382	1.033624	36.327460	0.0001	
20	ab1510_036_044#20		1	2	19-Oct-2015 06:28:54	24C	1.033228	0.000005	0.000382	1.033610	36.326900	0.0002	
20	ab1510_036_044#20		1	3	19-Oct-2015 06:29:33	24C	1.033222	0.000005	0.000382	1.033605	36.326680	0.0002	
21	ab1510_036_044#21	039 1	1		19-Oct-2015 06:30:30	24C	0.998621	0.000013	0.000382	0.999003	34.960770	0.0005	
21	ab1510_036_044#21		1	1	19-Oct-2015 06:30:39	24C	0.999926	0.000028	0.000382	1.000308	35.012140	0.0011	
21	ab1510_036_044#21		1	2	19-Oct-2015 06:31:19	24C	0.997981	0.000005	0.000382	0.998363	34.935570	0.0002	
21	ab1510_036_044#21		1	3	19-Oct-2015 06:31:58	24C	0.997956	0.000005	0.000382	0.998338	34.934590	0.0002	
22	ab1510_036_044#22	039 13	1		19-Oct-2015 06:34:20	24C	1.017485	0.000004	0.000382	1.017867	35.706340	0.0002	
22	ab1510_036_044#22		1	1	19-Oct-2015 06:34:21	24C	0.984140	0.000005	0.000382	0.984521	34.391610	0.0002	
22	ab1510_036_044#22		1	2	19-Oct-2015 06:35:11	24C	1.034153	0.000004	0.000382	1.034535	36.363530	0.0001	
22	ab1510_036_044#22		1	3	19-Oct-2015 06:35:58	24C	1.034162	0.000005	0.000382	1.034544	36.363890	0.0002	
23	ab1510_036_044#23	040 1	1		19-Oct-2015 06:39:48	24C	0.997513	0.000003	0.000382	0.997895	34.917140	0.0001	
23	ab1510_036_044#23		1	1	19-Oct-2015 06:39:53	24C	0.997484	0.000002	0.000382	0.997866	34.916000	0.0001	
23	ab1510_036_044#23		1	2	19-Oct-2015 06:40:50	24C	0.997526	0.000004	0.000382	0.997908	34.917670	0.0002	
23	ab1510_036_044#23		1	3	19-Oct-2015 06:41:31	24C	0.997528	0.000003	0.000382	0.997910	34.917750	0.0001	
24	ab1510_036_044#24	040 2	1		19-Oct-2015 06:43:27	24C	0.999332	0.000005	0.000382	0.999714	34.988750	0.0002	
24	ab1510_036_044#24		1	1	19-Oct-2015 06:43:28	24C	0.999308	0.000004	0.000382	0.999690	34.987800	0.0002	
24	ab1510_036_044#24		1	2	19-Oct-2015 06:44:10	24C	0.999343	0.000005	0.000382	0.999726	34.989190	0.0002	
24	ab1510_036_044#24		1	3	19-Oct-2015 06:44:53	24C	0.999345	0.000004	0.000382	0.999727	34.989250	0.0002	
25	ab1510_036_044#25	040 4	1		19-Oct-2015 06:47:04	24C	1.026336	0.000003	0.000382	1.026718	36.054140	0.0001	
25	ab1510_036_044#25		1	1	19-Oct-2015 06:47:07	24C	1.026342	0.000003	0.000382	1.026724	36.054390	0.0001	
25	ab1510_036_044#25		1	2	19-Oct-2015 06:47:47	24C	1.026323	0.000003	0.000382	1.026704	36.053620	0.0001	
25	ab1510_036_044#25		1	3	19-Oct-2015 06:48:37	24C	1.026343	0.000004	0.000382	1.026725	36.054430	0.0001	
26	ab1510_036_044#26	040 4	1		19-Oct-2015 06:50:29	24C	1.026367	0.000004	0.000382	1.026749	36.055390	0.0002	040  6
26	ab1510_036_044#26		1	1	19-Oct-2015 06:50:32	24C	1.026368	0.000005	0.000382	1.026750	36.055420	0.0002	
26	ab1510_036_044#26		1	2	19-Oct-2015 06:51:12	24C	1.026366	0.000004	0.000382	1.026748	36.055340	0.0002	
26	ab1510_036_044#26		1	3	19-Oct-2015 06:51:50	24C	1.026368	0.000004	0.000382	1.026750	36.055420	0.0001	
27	ab1510_036_044#27	040 6	1		19-Oct-2015 06:53:53	24C	1.047030	0.000004	0.000382	1.047412	36.874110	0.0002	
27	ab1510_036_044#27		1	1	19-Oct-2015 06:53:55	24C	1.047029	0.000005	0.000382	1.047411	36.874060	0.0002	
27	ab1510_036_044#27		1	2	19-Oct-2015 06:54:39	24C	1.047036	0.000004	0.000382	1.047418	36.874350	0.0002	
27	ab1510_036_044#27		1	3	19-Oct-2015 06:55:17	24C	1.047025	0.000004	0.000382	1.047407	36.873920	0.0001	
28	ab1510_036_044#28	040 8	1		19-Oct-2015 06:57:47	24C	1.034229	0.000004	0.000382	1.034611	36.366530	0.0002	
28	ab1510_036_044#28		1	1	19-Oct-2015 06:57:48	24C	1.034220	0.000004	0.000382	1.034602	36.366200	0.0001	
28	ab1510_036_044#28		1	2	19-Oct-2015 06:58:28	24C	1.034231	0.000004	0.000382	1.034613	36.366620	0.0002	
28	ab1510_036_044#28		1	3	19-Oct-2015 06:59:09	24C	1.034234	0.000004	0.000382	1.034616	36.366760	0.0001	
29	ab1510_036_044#29	040 10	1		19-Oct-2015 07:02:14	24C	1.033022	0.000005	0.000382	1.033404	36.318750	0.0002	
29	ab1510_036_044#29		1	1	19-Oct-2015 07:02:16	24C	1.033023	0.000004	0.000382	1.033405	36.318780	0.0002	
29	ab1510_036_044#29		1	2	19-Oct-2015 07:03:02	24C	1.033022	0.000007	0.000382	1.033404	36.318740	0.0003	
29	ab1510_036_044#29		1	3	19-Oct-2015 07:03:51	24C	1.033021	0.000004	0.000382	1.033404	36.318720	0.0002	
30	ab1510_036_044#30	041 1	1		19-Oct-2015 07:06:58	24C	0.997995	0.000004	0.000382	0.998377	34.936120	0.0001	
30	ab1510_036_044#30		1	1	19-Oct-2015 07:07:07	24C	0.997994	0.000004	0.000382	0.998376	34.936090	0.0002	
30	ab1510_036_044#30		1	2	19-Oct-2015 07:07:51	24C	0.998000	0.000003	0.000382	0.998382	34.936330	0.0001	
30	ab1510_036_044#30		1	3	19-Oct-2015 07:08:29	24C	0.997990	0.000004	0.000382	0.998372	34.935930	0.0002	
31	ab1510_036_044#31	041 2	1		19-Oct-2015 07:10:53	24C	1.000885	0.000003	0.000382	1.001267	35.049860	0.0001	
31	ab1510_036_044#31		1	1	19-Oct-2015 07:10:57	24C	1.000883	0.000003	0.000382	1.001265	35.049790	0.0001	
31	ab1510_036_044#31		1	2	19-Oct-2015 07:11:39	24C	1.000878	0.000004	0.000382	1.001260	35.049590	0.0001	
31	ab1510_036_044#31		1	3	19-Oct-2015 07:12:23	24C	1.000894	0.000003	0.000382	1.001275	35.050210	0.0001	
32	ab1510_036_044#32	041 4	1		19-Oct-2015 07:14:32	24C	1.035404	0.000004	0.000382	1.035786	36.413100	0.0001	
32	ab1510_036_044#32		1	1	19-Oct-2015 07:14:34	24C	1.035401	0.000004	0.000382	1.035783	36.412950	0.0002	
32	ab1510_036_044#32		1	2	19-Oct-2015 07:15:11	24C	1.035413	0.000003	0.000382	1.035795	36.413440	0.0001	
32	ab1510_036_044#32		1	3	19-Oct-2015 07:15:49	24C	1.035399	0.000004	0.000382	1.035781	36.412890	0.0002	
33	ab1510_036_044#33	041 6	1		19-Oct-2015 07:17:58	24C	1.040783	0.000004	0.000382	1.041165	36.626260	0.0002	
33	ab1510_036_044#33		1	1	19-Oct-2015 07:17:59	24C	1.040776	0.000004	0.000382	1.041159	36.626010	0.0002	
33	ab1510_036_044#33		1	2	19-Oct-2015 07:18:41	24C	1.040793	0.000005	0.000382	1.041175	36.626640	0.0002	
33	ab1510_036_044#33		1	3	19-Oct-2015 07:19:26	24C	1.040779	0.000004	0.000382	1.041161	36.626110	0.0002	
34	ab1510_036_044#34	041 6	1		19-Oct-2015 07:22:37	24C	1.040820	0.000004	0.000382	1.041202	36.627730	0.0001	
34	ab1510_036_044#34		1	1	19-Oct-2015 07:22:38	24C	1.040822	0.000003	0.000382	1.041204	36.627800	0.0001	
34	ab1510_036_044#34		1	2	19-Oct-2015 07:23:23	24C	1.040814	0.000003	0.000382	1.041196	36.627480	0.0001	
34	ab1510_036_044#34		1	3	19-Oct-2015 07:24:06	24C	1.040824	0.000004	0.000382	1.041207	36.627920	0.0002	
35	ab1510_036_044#35	041 8	1		19-Oct-2015 07:25:45	24C	1.034618	0.000004	0.000382	1.034999	36.381930	0.0002	
35	ab1510_036_044#35		1	1	19-Oct-2015 07:25:48	24C	1.034607	0.000004	0.000382	1.034989	36.381510	0.0002	
35	ab1510_036_044#35		1	2	19-Oct-2015 07:26:59	24C	1.034625	0.000004	0.000382	1.035007	36.382230	0.0002	
35	ab1510_036_044#35		1	3	19-Oct-2015 07:27:44	24C	1.034621	0.000004	0.000382	1.035002	36.382050	0.0001	
36	ab1510_036_044#36	041 10	1		19-Oct-2015 07:30:49	24C	1.033421	0.000005	0.000382	1.033803	36.334560	0.0002	
36	ab1510_036_044#36		1	1	19-Oct-2015 07:30:50	24C	1.033404	0.000004	0.000382	1.033786	36.333870	0.0002	
36	ab1510_036_044#36		1	2	19-Oct-2015 07:31:32	24C	1.033434	0.000005	0.000382	1.033816	36.335060	0.0002	
36	ab1510_036_044#36		1	3	19-Oct-2015 07:32:28	24C	1.033426	0.000005	0.000382	1.033808	36.334740	0.0002	
37	ab1510_036_044#37	042 1	1		19-Oct-2015 07:35:33	24C	1.001983	0.000003	0.000382	1.002365	35.093120	0.0001	
37	ab1510_036_044#37		1	1	19-Oct-2015 07:35:34	24C	1.001966	0.000004	0.000382	1.002347	35.092410	0.0001	
37	ab1510_036_044#37		1	2	19-Oct-2015 07:36:16	24C	1.001982	0.000003	0.000382	1.002364	35.093070	0.0001	
37	ab1510_036_044#37		1	3	19-Oct-2015 07:37:02	24C	1.002002	0.000004	0.000382	1.002385	35.093880	0.0001	
38	ab1510_036_044#38	042 2	1		19-Oct-2015 07:39:20	24C	1.017699	0.000004	0.000382	1.018081	35.712840	0.0002	
38	ab1510_036_044#38		1	1	19-Oct-2015 07:39:26	24C	1.017687	0.000003	0.000382	1.018070	35.712380	0.0001	
38	ab1510_036_044#38		1	2	19-Oct-2015 07:40:06	24C	1.017698	0.000004	0.000382	1.018080	35.712790	0.0002	
38	ab1510_036_044#38		1	3	19-Oct-2015 07:40:50	24C	1.017712	0.000004	0.000382	1.018094	35.713350	0.0002	
39	ab1510_036_044#39	042 4	1		19-Oct-2015 07:43:20	24C	1.043431	0.000003	0.000382	1.043814	36.731310	0.0001	
39	ab1510_036_044#39		1	1	19-Oct-2015 07:43:22	24C	1.043417	0.000004	0.000382	1.043799	36.730740	0.0001	
39	ab1510_036_044#39		1	2	19-Oct-2015 07:44:05	24C	1.043432	0.000004	0.000382	1.043814	36.731330	0.0001	
39	ab1510_036_044#39		1	3	19-Oct-2015 07:45:00	24C	1.043445	0.000002	0.000382	1.043828	36.731860	0.0001	
40	ab1510_036_044#40	042 4	1		19-Oct-2015 07:47:42	24C	1.043473	0.000004	0.000382	1.043855	36.732940	0.0002	
40	ab1510_036_044#40		1	1	19-Oct-2015 07:47:43	24C	1.043480	0.000004	0.000382	1.043863	36.733250	0.0002	
40	ab1510_036_044#40		1	2	19-Oct-2015 07:48:34	24C	1.043466	0.000003	0.000382	1.043848	36.732680	0.0001	
40	ab1510_036_044#40		1	3	19-Oct-2015 07:49:18	24C	1.043472	0.000005	0.000382	1.043854	36.732900	0.0002	
41	ab1510_036_044#41	042 6	1		19-Oct-2015 07:51:35	24C	1.034108	0.000003	0.000382	1.034490	36.361750	0.0001	
41	ab1510_036_044#41		1	1	19-Oct-2015 07:51:41	24C	1.034100	0.000004	0.000382	1.034482	36.361430	0.0002	
41	ab1510_036_044#41		1	2	19-Oct-2015 07:52:54	24C	1.034106	0.000002	0.000382	1.034488	36.361690	0.0001	
41	ab1510_036_044#41		1	3	19-Oct-2015 07:53:57	24C	1.034117	0.000003	0.000382	1.034500	36.362130	0.0001	
42	ab1510_036_044#42	042 8	1		19-Oct-2015 07:56:47	24C	1.034062	0.000004	0.000382	1.034444	36.359910	0.0002	
42	ab1510_036_044#42		1	1	19-Oct-2015 07:56:48	24C	1.034049	0.000004	0.000382	1.034431	36.359430	0.0001	
42	ab1510_036_044#42		1	2	19-Oct-2015 07:57:32	24C	1.034066	0.000004	0.000382	1.034448	36.360080	0.0002	
42	ab1510_036_044#42		1	3	19-Oct-2015 07:58:15	24C	1.034069	0.000004	0.000382	1.034451	36.360220	0.0002	
43	ab1510_036_044#43	043 1	1		19-Oct-2015 08:02:04	24C	1.017878	0.000004	0.000382	1.018260	35.719910	0.0002	
43	ab1510_036_044#43		1	1	19-Oct-2015 08:02:05	24C	1.017862	0.000002	0.000382	1.018243	35.719250	0.0001	
43	ab1510_036_044#43		1	2	19-Oct-2015 08:02:44	24C	1.017881	0.000003	0.000382	1.018263	35.720020	0.0001	
43	ab1510_036_044#43		1	3	19-Oct-2015 08:03:22	24C	1.017892	0.000006	0.000382	1.018274	35.720450	0.0002	
44	ab1510_036_044#44	043 2	1		19-Oct-2015 08:05:05	24C	1.033081	0.000004	0.000382	1.033463	36.321090	0.0002	
44	ab1510_036_044#44		1	1	19-Oct-2015 08:05:06	24C	1.033078	0.000004	0.000382	1.033460	36.320960	0.0001	
44	ab1510_036_044#44		1	2	19-Oct-2015 08:05:45	24C	1.033082	0.000006	0.000382	1.033464	36.321120	0.0002	
44	ab1510_036_044#44		1	3	19-Oct-2015 08:06:32	24C	1.033084	0.000002	0.000382	1.033466	36.321200	0.0001	
45	ab1510_036_044#45	043 2	1		19-Oct-2015 08:08:11	24C	1.033102	0.000005	0.000382	1.033484	36.321900	0.0002	
45	ab1510_036_044#45		1	1	19-Oct-2015 08:08:12	24C	1.033092	0.000005	0.000382	1.033474	36.321520	0.0002	
45	ab1510_036_044#45		1	2	19-Oct-2015 08:08:52	24C	1.033100	0.000004	0.000382	1.033482	36.321830	0.0002	
45	ab1510_036_044#45		1	3	19-Oct-2015 08:09:36	24C	1.033113	0.000005	0.000382	1.033495	36.322350	0.0002	
46	ab1510_036_044#46	043 4	1		19-Oct-2015 08:11:48	24C	1.037865	0.000004	0.000382	1.038247	36.510590	0.0002	
46	ab1510_036_044#46		1	1	19-Oct-2015 08:11:49	24C	1.037858	0.000005	0.000382	1.038240	36.510320	0.0002	
46	ab1510_036_044#46		1	2	19-Oct-2015 08:12:33	24C	1.037872	0.000003	0.000382	1.038254	36.510870	0.0001	
46	ab1510_036_044#46		1	3	19-Oct-2015 08:13:17	24C	1.037865	0.000006	0.000382	1.038247	36.510580	0.0002	
47	ab1510_036_044#47	043 6	1		19-Oct-2015 08:15:09	24C	1.034618	0.000004	0.000382	1.035000	36.381940	0.0002	
47	ab1510_036_044#47		1	1	19-Oct-2015 08:15:09	24C	1.034619	0.000003	0.000382	1.035000	36.381970	0.0001	
47	ab1510_036_044#47		1	2	19-Oct-2015 08:15:49	24C	1.034617	0.000005	0.000382	1.034999	36.381910	0.0002	
47	ab1510_036_044#47		1	3	19-Oct-2015 08:16:31	24C	1.034618	0.000004	0.000382	1.035000	36.381950	0.0001	
48	ab1510_036_044#48	044 1	1		19-Oct-2015 08:19:19	24C	1.031520	0.000003	0.000382	1.031902	36.259300	0.0001	
48	ab1510_036_044#48		1	1	19-Oct-2015 08:19:21	24C	1.031527	0.000003	0.000382	1.031909	36.259540	0.0001	
48	ab1510_036_044#48		1	2	19-Oct-2015 08:20:04	24C	1.031546	0.000004	0.000382	1.031928	36.260290	0.0001	
48	ab1510_036_044#48		1	3	19-Oct-2015 08:21:13	24C	1.031489	0.000003	0.000382	1.031871	36.258070	0.0001	
49	ab1510_036_044#49	044 2	1		19-Oct-2015 08:23:12	24C	1.035868	0.000011	0.000382	1.036250	36.431470	0.0004	
49	ab1510_036_044#49		1	1	19-Oct-2015 08:23:16	24C	1.035861	0.000018	0.000382	1.036242	36.431170	0.0007	
49	ab1510_036_044#49		1	2	19-Oct-2015 08:24:00	24C	1.035867	0.000013	0.000382	1.036249	36.431430	0.0005	
