SampleNumber	SampleID	BottleLabel	SampleType	ReadingNumber	DateTime	BathTemperature	UncorrectedRatio	UncorrectedRatioStandDev	Correction	AdjustedRatio	CalculatedSalinity	CalculatedSalinityStandDev	Comments
14	ab1510#14		1	3	9-Oct-2015 07:29:46	24C	1.002254	0.000002	0.000406	1.002660	35.104740	0.0001	
15	ab1510#15	017 15	1		9-Oct-2015 07:30:52	24C	1.006401	0.000001	0.000406	1.006807	35.268090	0.0001	
15	ab1510#15		1	1	9-Oct-2015 07:31:03	24C	1.006425	0.000002	0.000406	1.006832	35.269060	0.0001	
15	ab1510#15		1	2	9-Oct-2015 07:31:45	24C	1.006347	0.000003	0.000406	1.006753	35.265960	0.0001	
15	ab1510#15		1	3	9-Oct-2015 07:32:27	24C	1.006430	0.000000	0.000406	1.006836	35.269230	0.0000	
16	ab1510#16	017 16	1		9-Oct-2015 07:33:35	24C	1.013834	0.000002	0.000406	1.014240	35.561210	0.0001	
16	ab1510#16		1	1	9-Oct-2015 07:33:45	24C	1.013844	0.000002	0.000406	1.014249	35.561580	0.0001	
16	ab1510#16		1	2	9-Oct-2015 07:34:28	24C	1.013821	0.000002	0.000406	1.014227	35.560700	0.0001	
16	ab1510#16		1	3	9-Oct-2015 07:35:08	24C	1.013837	0.000003	0.000406	1.014243	35.561350	0.0001	
17	ab1510#17	017 17	1		9-Oct-2015 07:36:32	24C	1.023936	0.000002	0.000406	1.024342	35.960190	0.0001	
17	ab1510#17		1	1	9-Oct-2015 07:36:42	24C	1.023954	0.000002	0.000406	1.024360	35.960930	0.0001	
17	ab1510#17		1	2	9-Oct-2015 07:37:23	24C	1.023932	0.000002	0.000406	1.024337	35.960030	0.0001	
17	ab1510#17		1	3	9-Oct-2015 07:38:04	24C	1.023921	0.000002	0.000406	1.024327	35.959620	0.0001	
18	ab1510#18	017 18	1		9-Oct-2015 07:39:13	24C	1.033421	0.000002	0.000406	1.033827	36.335490	0.0001	
18	ab1510#18		1	1	9-Oct-2015 07:39:23	24C	1.033425	0.000000	0.000406	1.033831	36.335640	0.0000	
18	ab1510#18		1	2	9-Oct-2015 07:40:05	24C	1.033425	0.000003	0.000406	1.033831	36.335650	0.0001	
18	ab1510#18		1	3	9-Oct-2015 07:40:46	24C	1.033413	0.000003	0.000406	1.033819	36.335180	0.0001	
19	ab1510#19	017 19	1		9-Oct-2015 07:41:55	24C	1.038607	0.000002	0.000406	1.039013	36.540950	0.0001	
19	ab1510#19		1	1	9-Oct-2015 07:42:05	24C	1.038617	0.000003	0.000406	1.039023	36.541330	0.0001	
19	ab1510#19		1	2	9-Oct-2015 07:42:47	24C	1.038604	0.000002	0.000406	1.039010	36.540840	0.0001	
19	ab1510#19		1	3	9-Oct-2015 07:43:30	24C	1.038600	0.000000	0.000406	1.039006	36.540680	0.0000	
20	ab1510#20	017 20	1		9-Oct-2015 07:44:57	24C	1.039901	0.000002	0.000406	1.040308	36.592270	0.0001	
20	ab1510#20		1	1	9-Oct-2015 07:45:07	24C	1.039893	0.000003	0.000406	1.040299	36.591930	0.0001	
20	ab1510#20		1	2	9-Oct-2015 07:45:52	24C	1.039914	0.000002	0.000406	1.040320	36.592770	0.0001	
20	ab1510#20		1	3	9-Oct-2015 07:46:34	24C	1.039897	0.000003	0.000406	1.040304	36.592110	0.0001	
21	ab1510#21	017 21	1		9-Oct-2015 07:47:41	24C	1.041429	0.000003	0.000406	1.041835	36.652840	0.0001	
21	ab1510#21		1	1	9-Oct-2015 07:47:51	24C	1.041428	0.000003	0.000406	1.041834	36.652790	0.0001	
21	ab1510#21		1	2	9-Oct-2015 07:48:33	24C	1.041431	0.000004	0.000406	1.041837	36.652920	0.0002	
21	ab1510#21		1	3	9-Oct-2015 07:49:16	24C	1.041428	0.000002	0.000406	1.041834	36.652810	0.0001	
22	ab1510#22	017 22	1		9-Oct-2015 07:50:23	24C	1.043041	0.000003	0.000406	1.043447	36.716770	0.0001	
22	ab1510#22		1	1	9-Oct-2015 07:50:33	24C	1.043039	0.000002	0.000406	1.043445	36.716700	0.0001	
22	ab1510#22		1	2	9-Oct-2015 07:51:16	24C	1.043046	0.000003	0.000406	1.043452	36.716970	0.0001	
22	ab1510#22		1	3	9-Oct-2015 07:51:56	24C	1.043038	0.000003	0.000406	1.043443	36.716640	0.0001	
23	ab1510#23	017 23	1		9-Oct-2015 07:53:21	24C	1.036683	0.000002	0.000406	1.037089	36.464690	0.0001	
23	ab1510#23		1	1	9-Oct-2015 07:53:31	24C	1.036703	0.000003	0.000406	1.037109	36.465480	0.0001	
23	ab1510#23		1	2	9-Oct-2015 07:54:13	24C	1.036685	0.000002	0.000406	1.037092	36.464810	0.0001	
23	ab1510#23		1	3	9-Oct-2015 07:54:55	24C	1.036661	0.000003	0.000406	1.037067	36.463810	0.0001	
24	ab1510#24	017 24	1		9-Oct-2015 07:56:22	24C	1.036555	0.000003	0.000406	1.036961	36.459640	0.0001	
24	ab1510#24		1	1	9-Oct-2015 07:56:32	24C	1.036553	0.000003	0.000406	1.036959	36.459550	0.0001	
24	ab1510#24		1	2	9-Oct-2015 07:57:14	24C	1.036558	0.000003	0.000406	1.036964	36.459740	0.0001	
24	ab1510#24		1	3	9-Oct-2015 07:57:56	24C	1.036555	0.000004	0.000406	1.036961	36.459630	0.0002	
25	ab1510#25	016 1	1		9-Oct-2015 08:01:27	24C	0.996476	0.000002	0.000406	0.996882	34.877300	0.0001	
25	ab1510#25		1	1	9-Oct-2015 08:01:38	24C	0.996382	0.000003	0.000406	0.996788	34.873610	0.0001	
25	ab1510#25		1	2	9-Oct-2015 08:02:20	24C	0.996520	0.000000	0.000406	0.996926	34.879040	0.0000	
25	ab1510#25		1	3	9-Oct-2015 08:03:03	24C	0.996525	0.000004	0.000406	0.996931	34.879260	0.0001	
26	ab1510#26	016 2	1		9-Oct-2015 08:08:36	24C	0.996688	0.000002	0.000406	0.997094	34.885660	0.0001	
26	ab1510#26		1	1	9-Oct-2015 08:08:46	24C	0.996710	0.000002	0.000406	0.997116	34.886540	0.0001	
26	ab1510#26		1	2	9-Oct-2015 08:09:29	24C	0.996669	0.000002	0.000406	0.997075	34.884910	0.0001	
26	ab1510#26		1	3	9-Oct-2015 08:10:10	24C	0.996686	0.000002	0.000406	0.997092	34.885550	0.0001	
27	ab1510#27	016 3	1		9-Oct-2015 08:11:23	24C	0.996808	0.000003	0.000406	0.997214	34.890370	0.0001	
27	ab1510#27		1	1	9-Oct-2015 08:11:33	24C	0.996822	0.000003	0.000406	0.997228	34.890920	0.0001	
27	ab1510#27		1	2	9-Oct-2015 08:12:17	24C	0.996828	0.000003	0.000406	0.997234	34.891160	0.0001	
27	ab1510#27		1	3	9-Oct-2015 08:12:59	24C	0.996774	0.000004	0.000406	0.997180	34.889030	0.0002	
28	ab1510#28	016 4	1		9-Oct-2015 08:14:22	24C	0.997048	0.000002	0.000406	0.997454	34.899800	0.0001	
28	ab1510#28		1	1	9-Oct-2015 08:14:33	24C	0.997040	0.000002	0.000406	0.997446	34.899500	0.0001	
28	ab1510#28		1	2	9-Oct-2015 08:15:15	24C	0.997025	0.000000	0.000406	0.997431	34.898900	0.0000	
28	ab1510#28		1	3	9-Oct-2015 08:15:56	24C	0.997078	0.000003	0.000406	0.997484	34.900990	0.0001	
29	ab1510#29	016 5	1		9-Oct-2015 08:17:23	24C	0.997319	0.000002	0.000406	0.997725	34.910480	0.0001	
29	ab1510#29		1	1	9-Oct-2015 08:17:33	24C	0.997327	0.000002	0.000406	0.997733	34.910770	0.0001	
29	ab1510#29		1	2	9-Oct-2015 08:18:15	24C	0.997316	0.000002	0.000406	0.997722	34.910330	0.0001	
29	ab1510#29		1	3	9-Oct-2015 08:18:57	24C	0.997316	0.000003	0.000406	0.997722	34.910340	0.0001	
30	ab1510#30	016 6	1		9-Oct-2015 08:20:11	24C	0.997859	0.000002	0.000406	0.998265	34.931720	0.0001	
30	ab1510#30		1	1	9-Oct-2015 08:20:21	24C	0.997846	0.000002	0.000406	0.998252	34.931210	0.0001	
30	ab1510#30		1	2	9-Oct-2015 08:21:04	24C	0.997872	0.000003	0.000406	0.998278	34.932230	0.0001	
30	ab1510#30		1	3	9-Oct-2015 08:21:47	24C	0.997859	0.000002	0.000406	0.998265	34.931720	0.0001	
31	ab1510#31	016 7	1		9-Oct-2015 08:22:56	24C	0.998403	0.000002	0.000406	0.998809	34.953110	0.0001	
31	ab1510#31		1	1	9-Oct-2015 08:23:06	24C	0.998414	0.000002	0.000406	0.998820	34.953560	0.0001	
31	ab1510#31		1	2	9-Oct-2015 08:23:50	24C	0.998377	0.000003	0.000406	0.998783	34.952100	0.0001	
31	ab1510#31		1	3	9-Oct-2015 08:24:32	24C	0.998417	0.000003	0.000406	0.998823	34.953680	0.0001	
32	ab1510#32	016 9	1		9-Oct-2015 08:25:59	24C	0.998894	0.000001	0.000406	0.999300	34.972440	0.0001	
32	ab1510#32		1	1	9-Oct-2015 08:26:09	24C	0.998885	0.000000	0.000406	0.999291	34.972100	0.0000	
32	ab1510#32		1	2	9-Oct-2015 08:26:50	24C	0.998896	0.000002	0.000406	0.999302	34.972530	0.0001	
32	ab1510#32		1	3	9-Oct-2015 08:27:32	24C	0.998901	0.000002	0.000406	0.999307	34.972710	0.0001	
33	ab1510#33	016 10	1		9-Oct-2015 08:28:40	24C	0.999404	0.000003	0.000406	0.999810	34.992520	0.0001	
33	ab1510#33		1	1	9-Oct-2015 08:28:50	24C	0.999372	0.000003	0.000406	0.999778	34.991260	0.0001	
33	ab1510#33		1	2	9-Oct-2015 08:29:32	24C	0.999422	0.000003	0.000406	0.999828	34.993230	0.0001	
33	ab1510#33		1	3	9-Oct-2015 08:30:13	24C	0.999418	0.000003	0.000406	0.999824	34.993050	0.0001	
34	ab1510#34	016 11	1		9-Oct-2015 08:33:09	24C	0.999992	0.000002	0.000406	1.000398	35.015650	0.0001	
34	ab1510#34		1	1	9-Oct-2015 08:33:19	24C	0.999944	0.000002	0.000406	1.000350	35.013770	0.0001	
34	ab1510#34		1	2	9-Oct-2015 08:34:02	24C	1.000015	0.000002	0.000406	1.000421	35.016550	0.0001	
34	ab1510#34		1	3	9-Oct-2015 08:34:45	24C	1.000017	0.000003	0.000406	1.000423	35.016630	0.0001	
35	ab1510#35	016 12	1		9-Oct-2015 08:36:44	24C	1.000821	0.000002	0.000406	1.001227	35.048310	0.0001	
35	ab1510#35		1	1	9-Oct-2015 08:36:54	24C	1.000839	0.000002	0.000406	1.001244	35.048980	0.0001	
35	ab1510#35		1	2	9-Oct-2015 08:37:36	24C	1.000792	0.000003	0.000406	1.001198	35.047160	0.0001	
35	ab1510#35		1	3	9-Oct-2015 08:38:30	24C	1.000834	0.000002	0.000406	1.001239	35.048790	0.0001	
36	ab1510#36	016 13	1		9-Oct-2015 08:39:40	24C	1.000853	0.000002	0.000406	1.001259	35.049560	0.0001	
36	ab1510#36		1	1	9-Oct-2015 08:39:50	24C	1.000851	0.000002	0.000406	1.001257	35.049480	0.0001	
36	ab1510#36		1	2	9-Oct-2015 08:40:32	24C	1.000859	0.000002	0.000406	1.001265	35.049770	0.0001	
36	ab1510#36		1	3	9-Oct-2015 08:41:13	24C	1.000850	0.000000	0.000406	1.001256	35.049440	0.0000	
37	ab1510#37	016 14	1		9-Oct-2015 08:42:38	24C	1.002432	0.000003	0.000406	1.002838	35.111730	0.0001	
37	ab1510#37		1	1	9-Oct-2015 08:42:48	24C	1.002388	0.000003	0.000406	1.002794	35.110000	0.0001	
37	ab1510#37		1	2	9-Oct-2015 08:43:30	24C	1.002452	0.000003	0.000406	1.002858	35.112520	0.0001	
37	ab1510#37		1	3	9-Oct-2015 08:44:14	24C	1.002456	0.000003	0.000406	1.002862	35.112670	0.0001	
38	ab1510#38	016 15	1		9-Oct-2015 08:45:25	24C	1.004303	0.000002	0.000406	1.004709	35.185410	0.0001	
38	ab1510#38		1	1	9-Oct-2015 08:45:35	24C	1.004325	0.000000	0.000406	1.004731	35.186290	0.0000	
38	ab1510#38		1	2	9-Oct-2015 08:46:16	24C	1.004308	0.000002	0.000406	1.004714	35.185640	0.0001	
38	ab1510#38		1	3	9-Oct-2015 08:46:58	24C	1.004274	0.000002	0.000406	1.004680	35.184290	0.0001	
39	ab1510#39	016 16	1		9-Oct-2015 08:49:22	24C	1.010643	0.000001	0.000406	1.011049	35.435310	0.0001	
39	ab1510#39		1	1	9-Oct-2015 08:49:32	24C	1.010660	0.000002	0.000406	1.011066	35.435980	0.0001	
39	ab1510#39		1	2	9-Oct-2015 08:50:14	24C	1.010590	0.000000	0.000406	1.010996	35.433230	0.0000	
39	ab1510#39		1	3	9-Oct-2015 08:50:56	24C	1.010679	0.000002	0.000406	1.011085	35.436730	0.0001	
40	ab1510#40	016 17	1		9-Oct-2015 08:52:41	24C	1.020108	0.000002	0.000406	1.020514	35.808940	0.0001	
40	ab1510#40		1	1	9-Oct-2015 08:52:51	24C	1.020094	0.000002	0.000406	1.020501	35.808390	0.0001	
40	ab1510#40		1	2	9-Oct-2015 08:53:34	24C	1.020099	0.000002	0.000406	1.020505	35.808590	0.0001	
40	ab1510#40		1	3	9-Oct-2015 08:54:16	24C	1.020131	0.000002	0.000406	1.020537	35.809840	0.0001	
41	ab1510#41	016 18	1		9-Oct-2015 08:55:40	24C	1.030143	0.000002	0.000406	1.030549	36.205720	0.0001	
41	ab1510#41		1	1	9-Oct-2015 08:55:50	24C	1.030137	0.000003	0.000406	1.030543	36.205490	0.0001	
41	ab1510#41		1	2	9-Oct-2015 08:56:33	24C	1.030145	0.000002	0.000406	1.030551	36.205810	0.0001	
41	ab1510#41		1	3	9-Oct-2015 08:57:16	24C	1.030147	0.000002	0.000406	1.030553	36.205860	0.0001	
42	ab1510#42	016 19	1		9-Oct-2015 09:01:24	24C	1.037246	0.000002	0.000406	1.037652	36.487020	0.0001	
42	ab1510#42		1	1	9-Oct-2015 09:01:34	24C	1.037264	0.000002	0.000406	1.037670	36.487740	0.0001	
42	ab1510#42		1	2	9-Oct-2015 09:02:14	24C	1.037240	0.000002	0.000406	1.037646	36.486770	0.0001	
42	ab1510#42		1	3	9-Oct-2015 09:02:55	24C	1.037234	0.000002	0.000406	1.037640	36.486540	0.0001	
43	ab1510#43	016 20	1		9-Oct-2015 09:04:18	24C	1.039714	0.000004	0.000406	1.040120	36.584850	0.0001	
43	ab1510#43		1	1	9-Oct-2015 09:04:28	24C	1.039711	0.000004	0.000406	1.040117	36.584700	0.0001	
43	ab1510#43		1	2	9-Oct-2015 09:05:10	24C	1.039720	0.000003	0.000406	1.040126	36.585080	0.0001	
43	ab1510#43		1	3	9-Oct-2015 09:05:52	24C	1.039713	0.000004	0.000406	1.040119	36.584780	0.0001	
44	ab1510#44	016 21	1		9-Oct-2015 09:07:17	24C	1.041504	0.000003	0.000406	1.041910	36.655790	0.0001	
44	ab1510#44		1	1	9-Oct-2015 09:07:27	24C	1.041503	0.000003	0.000406	1.041909	36.655790	0.0001	
44	ab1510#44		1	2	9-Oct-2015 09:08:09	24C	1.041489	0.000003	0.000406	1.041895	36.655240	0.0001	
44	ab1510#44		1	3	9-Oct-2015 09:08:51	24C	1.041518	0.000003	0.000406	1.041924	36.656360	0.0001	
45	ab1510#45	016 22	1		9-Oct-2015 09:09:58	24C	1.043483	0.000002	0.000406	1.043889	36.734290	0.0001	
45	ab1510#45		1	1	9-Oct-2015 09:10:08	24C	1.043479	0.000002	0.000406	1.043886	36.734170	0.0001	
45	ab1510#45		1	2	9-Oct-2015 09:10:49	24C	1.043487	0.000002	0.000406	1.043893	36.734450	0.0001	
45	ab1510#45		1	3	9-Oct-2015 09:11:31	24C	1.043482	0.000003	0.000406	1.043888	36.734260	0.0001	
46	ab1510#46	016 24	1		9-Oct-2015 09:12:45	24C	1.036356	0.000002	0.000406	1.036762	36.451740	0.0001	
46	ab1510#46		1	1	9-Oct-2015 09:12:55	24C	1.036345	0.000000	0.000406	1.036751	36.451320	0.0000	
46	ab1510#46		1	2	9-Oct-2015 09:13:37	24C	1.036359	0.000002	0.000406	1.036765	36.451870	0.0001	
46	ab1510#46		1	3	9-Oct-2015 09:14:20	24C	1.036363	0.000003	0.000406	1.036769	36.452030	0.0001	
47	ab1510#47	016 23	1		9-Oct-2015 09:15:28	24C	1.040336	0.000003	0.000406	1.040742	36.609510	0.0001	
47	ab1510#47		1	1	9-Oct-2015 09:15:38	24C	1.040322	0.000004	0.000406	1.040728	36.608940	0.0001	
47	ab1510#47		1	2	9-Oct-2015 09:16:20	24C	1.040330	0.000000	0.000406	1.040736	36.609260	0.0000	
47	ab1510#47		1	3	9-Oct-2015 09:17:01	24C	1.040357	0.000004	0.000406	1.040763	36.610320	0.0002	
48	ab1510#48	016 13	1		9-Oct-2015 09:18:10	24C	0.999004	0.000002	0.000406	0.999411	34.976800	0.0001	
48	ab1510#48		1	1	9-Oct-2015 09:18:20	24C	0.998990	0.000002	0.000406	0.999397	34.976250	0.0001	
48	ab1510#48		1	2	9-Oct-2015 09:19:02	24C	0.999000	0.000002	0.000406	0.999407	34.976640	0.0001	
48	ab1510#48		1	3	9-Oct-2015 09:19:42	24C	0.999023	0.000004	0.000406	0.999429	34.977500	0.0001	
49	ab1510#49	016 3	1		9-Oct-2015 09:20:50	24C	0.996904	0.000002	0.000406	0.997310	34.894160	0.0001	
49	ab1510#49		1	1	9-Oct-2015 09:21:00	24C	0.996911	0.000002	0.000406	0.997317	34.894400	0.0001	
49	ab1510#49		1	2	9-Oct-2015 09:21:41	24C	0.996907	0.000002	0.000406	0.997313	34.894250	0.0001	
49	ab1510#49		1	3	9-Oct-2015 09:22:23	24C	0.996896	0.000002	0.000406	0.997302	34.893830	0.0001	
50	ab1510#50	017 21	1		9-Oct-2015 09:23:32	24C	1.041435	0.000004	0.000406	1.041841	36.653060	0.0001	
50	ab1510#50		1	1	9-Oct-2015 09:23:43	24C	1.041438	0.000003	0.000406	1.041845	36.653210	0.0001	
50	ab1510#50		1	2	9-Oct-2015 09:24:24	24C	1.041458	0.000003	0.000406	1.041865	36.654010	0.0001	
50	ab1510#50		1	3	9-Oct-2015 09:25:06	24C	1.041407	0.000004	0.000406	1.041813	36.651960	0.0002	
6	Calibration#6	p158	0		9-Oct-2015 09:27:04	24C	0.999338	0.000003	0.000362	0.999700	0.000000	0.0000	
6	Calibration#6		0	1	9-Oct-2015 09:27:05	24C	0.999338	0.000003	0.000362	0.999700	0.000000	0.0000	
7	Calibration#7	p158	0		9-Oct-2015 09:27:49	24C	0.999324	0.000002	0.000376	0.999700	0.000000	0.0000	
7	Calibration#7		0	1	9-Oct-2015 09:27:49	24C	0.999324	0.000002	0.000376	0.999700	0.000000	0.0000	
8	Calibration#8	p158	0		9-Oct-2015 09:28:30	24C	0.999332	0.000003	0.000368	0.999700	0.000000	0.0000	
8	Calibration#8		0	1	9-Oct-2015 09:28:31	24C	0.999332	0.000003	0.000368	0.999700	0.000000	0.0000	
9	Calibration#9	p158	0		9-Oct-2015 09:29:12	24C	0.999314	0.000002	0.000386	0.999700	0.000000	0.0000	
9	Calibration#9		0	1	9-Oct-2015 09:29:12	24C	0.999314	0.000002	0.000386	0.999700	0.000000	0.0000	
10	Calibration#10	p158	0		9-Oct-2015 09:29:55	24C	0.999335	0.000002	0.000365	0.999700	0.000000	0.0000	
10	Calibration#10		0	1	9-Oct-2015 09:29:56	24C	0.999335	0.000002	0.000365	0.999700	0.000000	0.0000	
